Image Title,Metadata Key,Metadata Value,Depicts Statement
File:Tom Evans finishing Ironman Coeur d'Alene 2011.jpg,AttributionRequired,true,
File:Tom Evans finishing Ironman Coeur d'Alene 2011.jpg,LicenseUrl,https://creativecommons.org/licenses/by/2.0,
File:Tom Evans finishing Ironman Coeur d'Alene 2011.jpg,Copyrighted,True,
File:Tom Evans finishing Ironman Coeur d'Alene 2011.jpg,Restrictions,,
File:Tom Evans finishing Ironman Coeur d'Alene 2011.jpg,License,cc-by-2.0,
"File:Theatrum orbis terrarum, opus nunc denuo ab ipso autore recognitum, multisque locis castigatum et quamplurimis novis tabulis atque commentariis auctum. (Synonymia locorum geographicorum sive antiqua... - btv1b55007152f (170 of 338).jpg",DateTime,2022-07-08 11:20:48,
"File:Theatrum orbis terrarum, opus nunc denuo ab ipso autore recognitum, multisque locis castigatum et quamplurimis novis tabulis atque commentariis auctum. (Synonymia locorum geographicorum sive antiqua... - btv1b55007152f (170 of 338).jpg",ObjectName,"<div class=""fn"">
Theatrum orbis terrarum, opus nunc denuo ab ipso autore recognitum, multisque locis castigatum et quamplurimis novis tabulis atque commentariis auctum. [Synonymia locorum geographicorum sive antiqua regionum... urbium... nomina... recentibus eorundem nominibus explicata... a Arnoldo Mylio De Mona druidum insula antiquitati suae restituta... epistolae... Humfredi Lhuyd]</div>",
"File:Theatrum orbis terrarum, opus nunc denuo ab ipso autore recognitum, multisque locis castigatum et quamplurimis novis tabulis atque commentariis auctum. (Synonymia locorum geographicorum sive antiqua... - btv1b55007152f (170 of 338).jpg",CommonsMetadataExtension,1.2,
"File:Theatrum orbis terrarum, opus nunc denuo ab ipso autore recognitum, multisque locis castigatum et quamplurimis novis tabulis atque commentariis auctum. (Synonymia locorum geographicorum sive antiqua... - btv1b55007152f (170 of 338).jpg",Categories,"Artworks without Wikidata item|Files from Gallica|Gallica scans|Maps from Gallica (Bibliothèque nationale de France) uploaded by Gzen92Bot|Theatrum orbis terrarum, opus nunc denuo ab ipso autore recognitum, multisque locis castigatum et quamplurimis novis tabulis atque commentariis auctum. (Synonymia locorum geographicorum sive antiqua... - btv1b55007152f",
"File:Theatrum orbis terrarum, opus nunc denuo ab ipso autore recognitum, multisque locis castigatum et quamplurimis novis tabulis atque commentariis auctum. (Synonymia locorum geographicorum sive antiqua... - btv1b55007152f (170 of 338).jpg",Assessments,,
"File:Theatrum orbis terrarum, opus nunc denuo ab ipso autore recognitum, multisque locis castigatum et quamplurimis novis tabulis atque commentariis auctum. (Synonymia locorum geographicorum sive antiqua... - btv1b55007152f (170 of 338).jpg",Artist,"<div class=""fn value"">
<p>Ortelius, Abraham (1527-1598). Cartographe
</p>
Lhuyd, Humphrey (1527-1568). Cartographe</div>",
"File:Theatrum orbis terrarum, opus nunc denuo ab ipso autore recognitum, multisque locis castigatum et quamplurimis novis tabulis atque commentariis auctum. (Synonymia locorum geographicorum sive antiqua... - btv1b55007152f (170 of 338).jpg",ImageDescription,"Sujet : Monde
<p>Couverture : Monde
Langue : latin
</p>
Éditeur : apud A. Coppenium Diesth (Antverpiae)",
"File:Theatrum orbis terrarum, opus nunc denuo ab ipso autore recognitum, multisque locis castigatum et quamplurimis novis tabulis atque commentariis auctum. (Synonymia locorum geographicorum sive antiqua... - btv1b55007152f (170 of 338).jpg",DateTimeOriginal,"1573<div style=""display: none;"">date QS:P571,+1573-00-00T00:00:00Z/9</div>",
"File:Theatrum orbis terrarum, opus nunc denuo ab ipso autore recognitum, multisque locis castigatum et quamplurimis novis tabulis atque commentariis auctum. (Synonymia locorum geographicorum sive antiqua... - btv1b55007152f (170 of 338).jpg",Credit,Bibliothèque nationale de France,
"File:Theatrum orbis terrarum, opus nunc denuo ab ipso autore recognitum, multisque locis castigatum et quamplurimis novis tabulis atque commentariis auctum. (Synonymia locorum geographicorum sive antiqua... - btv1b55007152f (170 of 338).jpg",Permission,"This image from the <a href=""https://en.wikipedia.org/wiki/Biblioth%C3%A8que_nationale_de_France"" class=""extiw"" title=""en:Bibliothèque nationale de France"">Bibliothèque nationale de France</a> (BnF) is a <a href=""//commons.wikimedia.org/wiki/Commons:When_to_use_the_PD-scan_tag"" title=""Commons:When to use the PD-scan tag"">reproduction by scanning of a bidimensional work that is now in the public domain</a> (<a href=""//commons.wikimedia.org/wiki/Template:PD-scan"" title=""Template:PD-scan""><span style=""font-family:monospace,monospace;"">{{PD-scan}}</span></a>). For this reason, it is in the <b><a href=""https://en.wikipedia.org/wiki/public_domain"" class=""extiw"" title=""w:public domain"">public domain</a></b>. <br>This image can also be seen on Gallica: <a rel=""nofollow"" class=""external text"" href=""http://visualiseur.bnf.fr/Visualiseur?Destination=Gallica&amp;O=btv1b55007152f"">Image btv1b55007152f</a>.
<hr>",
"File:Theatrum orbis terrarum, opus nunc denuo ab ipso autore recognitum, multisque locis castigatum et quamplurimis novis tabulis atque commentariis auctum. (Synonymia locorum geographicorum sive antiqua... - btv1b55007152f (170 of 338).jpg",LicenseShortName,Public domain,
"File:Theatrum orbis terrarum, opus nunc denuo ab ipso autore recognitum, multisque locis castigatum et quamplurimis novis tabulis atque commentariis auctum. (Synonymia locorum geographicorum sive antiqua... - btv1b55007152f (170 of 338).jpg",UsageTerms,Public domain,
"File:Theatrum orbis terrarum, opus nunc denuo ab ipso autore recognitum, multisque locis castigatum et quamplurimis novis tabulis atque commentariis auctum. (Synonymia locorum geographicorum sive antiqua... - btv1b55007152f (170 of 338).jpg",AttributionRequired,false,
"File:Theatrum orbis terrarum, opus nunc denuo ab ipso autore recognitum, multisque locis castigatum et quamplurimis novis tabulis atque commentariis auctum. (Synonymia locorum geographicorum sive antiqua... - btv1b55007152f (170 of 338).jpg",Copyrighted,False,
"File:Theatrum orbis terrarum, opus nunc denuo ab ipso autore recognitum, multisque locis castigatum et quamplurimis novis tabulis atque commentariis auctum. (Synonymia locorum geographicorum sive antiqua... - btv1b55007152f (170 of 338).jpg",Restrictions,,
"File:Theatrum orbis terrarum, opus nunc denuo ab ipso autore recognitum, multisque locis castigatum et quamplurimis novis tabulis atque commentariis auctum. (Synonymia locorum geographicorum sive antiqua... - btv1b55007152f (170 of 338).jpg",License,pd,
File:PDB 1fqb EBI.jpg,DateTime,2009-03-15 22:48:50,
File:PDB 1fqb EBI.jpg,ObjectName,PDB 1fqb EBI,
File:PDB 1fqb EBI.jpg,CommonsMetadataExtension,1.2,
File:PDB 1fqb EBI.jpg,Categories,"D-maltodextrin-binding protein, MBP|Files uploaded by Nichalp's script|PD-link|Protein structures from PDB",
File:PDB 1fqb EBI.jpg,Assessments,,
File:PDB 1fqb EBI.jpg,ImageDescription,Cartoon representation of the molecular structure of protein registered with 1fqb code.,
File:PDB 1fqb EBI.jpg,Credit,"<a rel=""nofollow"" class=""external free"" href=""http://www.ebi.ac.uk/pdbe-srv/view/images/entry/1fqb600.png"">http://www.ebi.ac.uk/pdbe-srv/view/images/entry/1fqb600.png</a>, displayed on <a rel=""nofollow"" class=""external free"" href=""http://www.ebi.ac.uk/pdbe-srv/view/entry/1fqb/summary"">http://www.ebi.ac.uk/pdbe-srv/view/entry/1fqb/summary</a>",
File:PDB 1fqb EBI.jpg,Artist,"Jawahar Swaminathan and MSD staff at the <a href=""https://en.wikipedia.org/wiki/en:European_Bioinformatics_Institute"" class=""extiw"" title=""w:en:European Bioinformatics Institute"">European Bioinformatics Institute</a>",
File:PDB 1fqb EBI.jpg,Permission,"<i>This image has been released into the <b><a href=""https://en.wikipedia.org/wiki/public_domain"" class=""extiw"" title=""w:public domain"">public domain</a></b> by its creator and original copyright holder. This applies worldwide. As such you are entirely free to reproduce it, create derivative works, or make commercial use of it as you see fit, without any requirement to give the creator credit. However, as a courtesy, a link back to <a rel=""nofollow"" class=""external free"" href=""http://www.ebi.ac.uk/"">http://www.ebi.ac.uk/</a> would be appreciated.</i>
<p><small>In case this is not legally possible:</small><br></p>
<i>The copyright holder grants any entity the right to use this work <b>for any purpose</b>, without any conditions, unless such conditions are required by law. However, as a courtesy, a link back to <a rel=""nofollow"" class=""external free"" href=""http://www.ebi.ac.uk/"">http://www.ebi.ac.uk/</a> would be appreciated.</i>",
File:PDB 1fqb EBI.jpg,LicenseShortName,Public domain,
File:PDB 1fqb EBI.jpg,UsageTerms,Public domain,
File:PDB 1fqb EBI.jpg,AttributionRequired,false,
File:PDB 1fqb EBI.jpg,Copyrighted,False,
File:PDB 1fqb EBI.jpg,Restrictions,,
File:PDB 1fqb EBI.jpg,License,pd,
"File:Lviv, Halytska street 1 (Market square 22) 1.jpg",DateTime,2011-03-06 15:59:39,
"File:Lviv, Halytska street 1 (Market square 22) 1.jpg",ObjectName,"Lviv, Halytska street 1 (Market square 22) 1",
"File:Lviv, Halytska street 1 (Market square 22) 1.jpg",CommonsMetadataExtension,1.2,
"File:Lviv, Halytska street 1 (Market square 22) 1.jpg",Categories,"22 Rynok Square (1 Halytska Street), Lviv|GFDL|License migration redundant|Self-published work",
"File:Lviv, Halytska street 1 (Market square 22) 1.jpg",Assessments,,
"File:Lviv, Halytska street 1 (Market square 22) 1.jpg",ImageDescription,"Будинок на розі <a href=""https://uk.wikipedia.org/wiki/%D0%9F%D0%BB%D0%BE%D1%89%D0%B0_%D0%A0%D0%B8%D0%BD%D0%BE%D0%BA_(%D0%9B%D1%8C%D0%B2%D1%96%D0%B2)"" class=""extiw"" title=""uk:Площа Ринок (Львів)"">площі Ринок</a> (№ 22) і <a href=""https://uk.wikipedia.org/wiki/%D0%92%D1%83%D0%BB%D0%B8%D1%86%D1%8F_%D0%93%D0%B0%D0%BB%D0%B8%D1%86%D1%8C%D0%BA%D0%B0_(%D0%9B%D1%8C%D0%B2%D1%96%D0%B2)"" class=""extiw"" title=""uk:Вулиця Галицька (Львів)"">вулиці Галицької</a> (№1) у Львові. Архітектор Міхал Фехтер.",
"File:Lviv, Halytska street 1 (Market square 22) 1.jpg",DateTimeOriginal,2011-03-05,
"File:Lviv, Halytska street 1 (Market square 22) 1.jpg",Credit,"<span class=""int-own-work"" lang=""en"">Own work</span>",
"File:Lviv, Halytska street 1 (Market square 22) 1.jpg",Artist,"<a href=""//commons.wikimedia.org/wiki/User:Aeou"" title=""User:Aeou"">Aeou</a>",
"File:Lviv, Halytska street 1 (Market square 22) 1.jpg",Permission,<i>You may select the license of your choice.</i>,
"File:Lviv, Halytska street 1 (Market square 22) 1.jpg",LicenseShortName,CC BY-SA 3.0,
"File:Lviv, Halytska street 1 (Market square 22) 1.jpg",UsageTerms,Creative Commons Attribution-Share Alike 3.0,
"File:Lviv, Halytska street 1 (Market square 22) 1.jpg",AttributionRequired,true,
"File:Lviv, Halytska street 1 (Market square 22) 1.jpg",LicenseUrl,https://creativecommons.org/licenses/by-sa/3.0,
"File:Lviv, Halytska street 1 (Market square 22) 1.jpg",Copyrighted,True,
"File:Lviv, Halytska street 1 (Market square 22) 1.jpg",Restrictions,,
"File:Lviv, Halytska street 1 (Market square 22) 1.jpg",License,cc-by-sa-3.0,
File:DSC 0011 (7096835189).jpg,DateTime,2018-08-03 14:04:57,
File:DSC 0011 (7096835189).jpg,ObjectName,DSC 0011 (7096835189),
File:DSC 0011 (7096835189).jpg,CommonsMetadataExtension,1.2,
File:DSC 0011 (7096835189).jpg,Categories,Fairfax County Chamber of Commerce|Flickr images reviewed by FlickreviewR 2,
File:DSC 0011 (7096835189).jpg,Assessments,,
File:DSC 0011 (7096835189).jpg,ImageDescription,DSC_0011,
File:DSC 0011 (7096835189).jpg,DateTimeOriginal,2012-04-20 12:21,
File:DSC 0011 (7096835189).jpg,Credit,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/photos/fairfaxchamber/7096835189/"">DSC_0011</a>",
File:DSC 0011 (7096835189).jpg,Artist,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/59430142@N08"">Fairfax County Chamber of Commerce</a>",
File:DSC 0011 (7096835189).jpg,LicenseShortName,CC BY 2.0,
File:DSC 0011 (7096835189).jpg,UsageTerms,Creative Commons Attribution 2.0,
File:DSC 0011 (7096835189).jpg,AttributionRequired,true,
File:DSC 0011 (7096835189).jpg,LicenseUrl,https://creativecommons.org/licenses/by/2.0,
File:DSC 0011 (7096835189).jpg,Copyrighted,True,
File:DSC 0011 (7096835189).jpg,Restrictions,,
File:DSC 0011 (7096835189).jpg,License,cc-by-2.0,
File:ISS031-E-171017 - View of Earth.jpg,DateTime,2022-06-07 08:46:08,
File:ISS031-E-171017 - View of Earth.jpg,ObjectName,ISS031-E-171017 - View of Earth,
File:ISS031-E-171017 - View of Earth.jpg,CommonsMetadataExtension,1.2,
File:ISS031-E-171017 - View of Earth.jpg,Categories,"Files from NASA with known IDs|ISS Expedition 31 Crew Earth Observations (dump)|ISS photographs taken on 2012-06-18|Images from the Earth Science and Remote Sensing Unit, Lyndon B. Johnson Space Center|PD NASA|Pages with camera coordinates from SDC|Pages with maps|Taken with Nikon D2Xs",
File:ISS031-E-171017 - View of Earth.jpg,Assessments,,
File:ISS031-E-171017 - View of Earth.jpg,GPSLatitude,-19.300000,
File:ISS031-E-171017 - View of Earth.jpg,GPSLongitude,23.900000,
File:ISS031-E-171017 - View of Earth.jpg,GPSMapDatum,WGS-84,
File:ISS031-E-171017 - View of Earth.jpg,ImageDescription,View of Earth taken during ISS Expedition 31.,
File:ISS031-E-171017 - View of Earth.jpg,DateTimeOriginal,2012-06-18 11:15:42,
File:ISS031-E-171017 - View of Earth.jpg,Credit,"<a rel=""nofollow"" class=""external text"" href=""https://eol.jsc.nasa.gov/SearchPhotos/photo.pl?mission=ISS031&amp;roll=E&amp;frame=171017"">JSC Gateway to Astronaut Photography of Earth</a>",
File:ISS031-E-171017 - View of Earth.jpg,Artist,"<a href=""https://en.wikipedia.org/wiki/en:Earth_Science_and_Remote_Sensing_Unit"" class=""extiw"" title=""w:en:Earth Science and Remote Sensing Unit"">Earth Science and Remote Sensing Unit</a>, <a href=""https://en.wikipedia.org/wiki/en:Johnson_Space_Center"" class=""extiw"" title=""w:en:Johnson Space Center""><span title=""NASA field center in Houston, Texas"">Lyndon B. Johnson Space Center</span></a>",
File:ISS031-E-171017 - View of Earth.jpg,LicenseShortName,Public domain,
File:ISS031-E-171017 - View of Earth.jpg,UsageTerms,Public domain,
File:ISS031-E-171017 - View of Earth.jpg,AttributionRequired,false,
File:ISS031-E-171017 - View of Earth.jpg,Copyrighted,False,
File:ISS031-E-171017 - View of Earth.jpg,Restrictions,,
File:ISS031-E-171017 - View of Earth.jpg,License,pd,
File:Cochlearia danica kz17.jpg,DateTime,2022-11-29 19:54:28,
File:Cochlearia danica kz17.jpg,ObjectName,Cochlearia danica kz17,
File:Cochlearia danica kz17.jpg,CommonsMetadataExtension,1.2,
File:Cochlearia danica kz17.jpg,Categories,Cochlearia danica (flowers)|Self-published work,
File:Cochlearia danica kz17.jpg,Assessments,,
File:Cochlearia danica kz17.jpg,ImageDescription,"Cochlearia danica at S3 near Goleniów, NW Poland",
File:Cochlearia danica kz17.jpg,DateTimeOriginal,2022-04-12 15:24:52,
File:Cochlearia danica kz17.jpg,Credit,"<span class=""int-own-work"" lang=""en"">Own work</span>",
File:Cochlearia danica kz17.jpg,Artist,"<a href=""//commons.wikimedia.org/wiki/User:Kenraiz"" title=""User:Kenraiz"">Krzysztof Ziarnek, Kenraiz</a>",
File:Cochlearia danica kz17.jpg,LicenseShortName,CC BY-SA 4.0,
File:Cochlearia danica kz17.jpg,UsageTerms,Creative Commons Attribution-Share Alike 4.0,
File:Cochlearia danica kz17.jpg,AttributionRequired,true,
File:Cochlearia danica kz17.jpg,LicenseUrl,https://creativecommons.org/licenses/by-sa/4.0,
File:Cochlearia danica kz17.jpg,Copyrighted,True,
File:Cochlearia danica kz17.jpg,Restrictions,,
File:Cochlearia danica kz17.jpg,License,cc-by-sa-4.0,
File:LL-Q150 (fra)-Arthur Crbz-complet.wav,DateTime,2018-08-08 22:12:18,
File:LL-Q150 (fra)-Arthur Crbz-complet.wav,ObjectName,LL-Q150 (fra)-Arthur Crbz-complet,
File:LL-Q150 (fra)-Arthur Crbz-complet.wav,CommonsMetadataExtension,1.2,
File:LL-Q150 (fra)-Arthur Crbz-complet.wav,Categories,Lingua Libre pronunciation-fra|Lingua Libre pronunciation by Arthur Crbz,
File:LL-Q150 (fra)-Arthur Crbz-complet.wav,Assessments,,
File:LL-Q150 (fra)-Arthur Crbz-complet.wav,ImageDescription,"Audio pronunciation file from the <b><a href=""//lingualibre.org/wiki/"" class=""extiw"" title=""lingualibre:"">Lingua Libre</a></b> <span typeof=""mw:File""><a href=""https://lingualibre.org"" rel=""nofollow""><img alt=""Lingua Libre"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/Lingualibre-logo-no-text.svg/22px-Lingualibre-logo-no-text.svg.png"" decoding=""async"" width=""22"" height=""22"" class=""mw-file-element"" srcset=""https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/Lingualibre-logo-no-text.svg/33px-Lingualibre-logo-no-text.svg.png 1.5x, https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/Lingualibre-logo-no-text.svg/44px-Lingualibre-logo-no-text.svg.png 2x"" data-file-width=""185"" data-file-height=""185""></a></span> project.",
File:LL-Q150 (fra)-Arthur Crbz-complet.wav,DateTimeOriginal,2018-08-09,
File:LL-Q150 (fra)-Arthur Crbz-complet.wav,Credit,"<span class=""int-own-work"" lang=""en"">Own work</span> (<a href=""//lingualibre.org/wiki/Q29913"" class=""extiw"" title=""lingualibre:Q29913"">Lingua Libre</a>)",
File:LL-Q150 (fra)-Arthur Crbz-complet.wav,Artist,"<ul><li>Speaker: <a href=""//lingualibre.org/wiki/Q29866"" class=""extiw"" title=""lingualibre:Q29866"">Arthur Crbz</a></li>
<li>Recorder: <a href=""//commons.wikimedia.org/wiki/User:Arthur_Crbz"" title=""User:Arthur Crbz"">Arthur Crbz</a></li></ul>",
File:LL-Q150 (fra)-Arthur Crbz-complet.wav,LicenseShortName,CC BY-SA 4.0,
File:LL-Q150 (fra)-Arthur Crbz-complet.wav,UsageTerms,Creative Commons Attribution-Share Alike 4.0,
File:LL-Q150 (fra)-Arthur Crbz-complet.wav,AttributionRequired,true,
File:LL-Q150 (fra)-Arthur Crbz-complet.wav,LicenseUrl,https://creativecommons.org/licenses/by-sa/4.0,
File:LL-Q150 (fra)-Arthur Crbz-complet.wav,Copyrighted,True,
File:LL-Q150 (fra)-Arthur Crbz-complet.wav,Restrictions,,
File:LL-Q150 (fra)-Arthur Crbz-complet.wav,License,cc-by-sa-4.0,
"File:Torchbearers, Pleasant View, Ohio, circa 1962-1966 (15830059503).jpg",DateTime,2015-05-12 02:14:48,
"File:Torchbearers, Pleasant View, Ohio, circa 1962-1966 (15830059503).jpg",ObjectName,"Torchbearers, Pleasant View, Ohio, circa 1962-1966 (15830059503)",
"File:Torchbearers, Pleasant View, Ohio, circa 1962-1966 (15830059503).jpg",CommonsMetadataExtension,1.2,
"File:Torchbearers, Pleasant View, Ohio, circa 1962-1966 (15830059503).jpg",Categories,Files from Flickr's 'The Commons'|Flickr images reviewed by FlickreviewR|Hiking in Ohio|Mennonite Board of Missions|Mennonites|Photographs by Mennonite Church USA Archives|Youth,
"File:Torchbearers, Pleasant View, Ohio, circa 1962-1966 (15830059503).jpg",Assessments,,
"File:Torchbearers, Pleasant View, Ohio, circa 1962-1966 (15830059503).jpg",ImageDescription,"<p>Photograph by John R. Smucker. 
</p>
Citation: John R. Smucker Photographs, 1964-1974. HM4-132 Box 2 Folder 34. Mennonite Church USA Archives - Goshen. Goshen, Indiana.",
"File:Torchbearers, Pleasant View, Ohio, circa 1962-1966 (15830059503).jpg",DateTimeOriginal,2015-02-05 09:54,
"File:Torchbearers, Pleasant View, Ohio, circa 1962-1966 (15830059503).jpg",Credit,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/photos/mennonitechurchusa-archives/15830059503/"">Torchbearers, Pleasant View, Ohio, circa 1962-1966</a>",
"File:Torchbearers, Pleasant View, Ohio, circa 1962-1966 (15830059503).jpg",Artist,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/52529054@N06"">Mennonite Church USA Archives</a>",
"File:Torchbearers, Pleasant View, Ohio, circa 1962-1966 (15830059503).jpg",Permission,"<a rel=""nofollow"" class=""external text"" href=""http://www.mennoniteusa.org/executive-board/archives/archives-about/archives-about-policies/archives-about-policies-copyright/"">Mennonite Church USA Archives @ Flickr Commons</a>",
"File:Torchbearers, Pleasant View, Ohio, circa 1962-1966 (15830059503).jpg",LicenseShortName,No restrictions,
"File:Torchbearers, Pleasant View, Ohio, circa 1962-1966 (15830059503).jpg",UsageTerms,No known copyright restrictions,
"File:Torchbearers, Pleasant View, Ohio, circa 1962-1966 (15830059503).jpg",AttributionRequired,false,
"File:Torchbearers, Pleasant View, Ohio, circa 1962-1966 (15830059503).jpg",LicenseUrl,https://www.flickr.com/commons/usage/,
"File:Torchbearers, Pleasant View, Ohio, circa 1962-1966 (15830059503).jpg",Copyrighted,True,
"File:Torchbearers, Pleasant View, Ohio, circa 1962-1966 (15830059503).jpg",Restrictions,,
File:Rostock-Stadtmitte-Altschmiedestrasse 32.jpg,DateTime,2011-06-13 17:35:37,
File:Rostock-Stadtmitte-Altschmiedestrasse 32.jpg,ObjectName,Rostock-Stadtmitte-Altschmiedestrasse 32,
File:Rostock-Stadtmitte-Altschmiedestrasse 32.jpg,CommonsMetadataExtension,1.2,
File:Rostock-Stadtmitte-Altschmiedestrasse 32.jpg,Categories,2011 in Stadtmitte (Rostock)|Altschmiedestraße (Rostock)|Cultural heritage monuments in Rostock|Self-published work,
File:Rostock-Stadtmitte-Altschmiedestrasse 32.jpg,Assessments,,
File:Rostock-Stadtmitte-Altschmiedestrasse 32.jpg,ImageDescription,"Altschmiedestraße 32, Rostock (Baudenkmal)",
File:Rostock-Stadtmitte-Altschmiedestrasse 32.jpg,DateTimeOriginal,2011-06-11,
File:Rostock-Stadtmitte-Altschmiedestrasse 32.jpg,Credit,"<span class=""int-own-work"" lang=""en"">Own work</span>",
File:Rostock-Stadtmitte-Altschmiedestrasse 32.jpg,Artist,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Tremlin&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Tremlin (page does not exist)"">Tremlin</a>",
File:Rostock-Stadtmitte-Altschmiedestrasse 32.jpg,LicenseShortName,CC BY-SA 3.0,
File:Rostock-Stadtmitte-Altschmiedestrasse 32.jpg,UsageTerms,Creative Commons Attribution-Share Alike 3.0,
File:Rostock-Stadtmitte-Altschmiedestrasse 32.jpg,AttributionRequired,true,
File:Rostock-Stadtmitte-Altschmiedestrasse 32.jpg,LicenseUrl,https://creativecommons.org/licenses/by-sa/3.0,
File:Rostock-Stadtmitte-Altschmiedestrasse 32.jpg,Copyrighted,True,
File:Rostock-Stadtmitte-Altschmiedestrasse 32.jpg,Restrictions,,
File:Rostock-Stadtmitte-Altschmiedestrasse 32.jpg,License,cc-by-sa-3.0,
File:Stranded Vehicle 1BCT OIF 2 Ar Ramadi Iraq.jpg,DateTime,2010-10-27 10:27:53,
File:Stranded Vehicle 1BCT OIF 2 Ar Ramadi Iraq.jpg,ObjectName,Stranded Vehicle 1BCT OIF 2 Ar Ramadi Iraq,
File:Stranded Vehicle 1BCT OIF 2 Ar Ramadi Iraq.jpg,CommonsMetadataExtension,1.2,
File:Stranded Vehicle 1BCT OIF 2 Ar Ramadi Iraq.jpg,Categories,Bradley Fighting Vehicles|PD-user|Ramadi in the Iraq War|Vehicles in Iraq|Vehicles of the Iraq War,
File:Stranded Vehicle 1BCT OIF 2 Ar Ramadi Iraq.jpg,Assessments,,
File:Stranded Vehicle 1BCT OIF 2 Ar Ramadi Iraq.jpg,ImageDescription,"photo taken by SGT Richard J. Miles during winter 2003/2004 in Ar Ramadi, Iraq. Slick mud has caused two of this vehicle's tires to slide off the road.  Soldiers of Task Force Iron Ranger can be seen here preparing to help out the owner by towing the vehicle back on the road with a tow cable attached to a Bradley Fighting Vehicle.  Highway 10 can be seen in the background.",
File:Stranded Vehicle 1BCT OIF 2 Ar Ramadi Iraq.jpg,DateTimeOriginal,6 July 2006 (original upload date),
File:Stranded Vehicle 1BCT OIF 2 Ar Ramadi Iraq.jpg,Credit,"Transferred from <span class=""plainlinks""><a class=""external text"" href=""https://en.wikipedia.org"">en.wikipedia</a></span> to Commons by <a href=""//commons.wikimedia.org/wiki/User:Liftarn"" title=""User:Liftarn"">Liftarn</a> using <a href=""https://iw.toolforge.org/commonshelper/"" class=""extiw"" title=""toollabs:commonshelper/"">CommonsHelper</a>.",
File:Stranded Vehicle 1BCT OIF 2 Ar Ramadi Iraq.jpg,Artist,"<a href=""https://en.wikipedia.org/wiki/User:Misterhead"" class=""extiw"" title=""wikipedia:User:Misterhead"">Misterhead</a> at <a href=""https://en.wikipedia.org/wiki/"" class=""extiw"" title=""wikipedia:"">English Wikipedia</a>",
File:Stranded Vehicle 1BCT OIF 2 Ar Ramadi Iraq.jpg,LicenseShortName,Public domain,
File:Stranded Vehicle 1BCT OIF 2 Ar Ramadi Iraq.jpg,UsageTerms,Public domain,
File:Stranded Vehicle 1BCT OIF 2 Ar Ramadi Iraq.jpg,AttributionRequired,false,
File:Stranded Vehicle 1BCT OIF 2 Ar Ramadi Iraq.jpg,Copyrighted,False,
File:Stranded Vehicle 1BCT OIF 2 Ar Ramadi Iraq.jpg,Restrictions,,
File:Stranded Vehicle 1BCT OIF 2 Ar Ramadi Iraq.jpg,License,pd,
File:Archives de l'Opéra. Régie. Journal de régie. Première série - btv1b53032468d (283 of 355).jpg,DateTime,2023-10-28 20:31:45,
File:Archives de l'Opéra. Régie. Journal de régie. Première série - btv1b53032468d (283 of 355).jpg,ObjectName,"<div class=""fn"">
Archives de l'Opéra. Régie. Journal de régie. Première série</div>",
File:Archives de l'Opéra. Régie. Journal de régie. Première série - btv1b53032468d (283 of 355).jpg,CommonsMetadataExtension,1.2,
File:Archives de l'Opéra. Régie. Journal de régie. Première série - btv1b53032468d (283 of 355).jpg,Categories,Archives de l'Opéra. Régie. Journal de régie. Première série - btv1b53032468d|Artworks without Wikidata item|Files from Gallica|Files with no machine-readable author|Gallica scans|Manuscripts from Gallica (Bibliothèque nationale de France) uploaded by Gzen92Bot,
File:Archives de l'Opéra. Régie. Journal de régie. Première série - btv1b53032468d (283 of 355).jpg,Assessments,,
File:Archives de l'Opéra. Régie. Journal de régie. Première série - btv1b53032468d (283 of 355).jpg,ImageDescription,"Sujet : Opéra-Comique (Paris)
<p>Théâtre Italien (Paris ; 1801-1878)
Opéra national de Paris
Calendrier des spectacles et des répétitions. - À partir du 28 octobre, jour de l'incendie de l'Opéra, rue Le Peletier, jusqu'au 31 décembre, le livre de régie mentionne les représentations de l'Opéra-Comique, du Théâtre-Italien, et d'autres théâtres de Paris. En date du 28 octobre, état général du personnel de l'Opéra, récit de l'incendie. - Contient 3 pièces additionnelles
Archives
Langue : français
</p>
français",
File:Archives de l'Opéra. Régie. Journal de régie. Première série - btv1b53032468d (283 of 355).jpg,DateTimeOriginal,"1873<div style=""display: none;"">date QS:P571,+1873-00-00T00:00:00Z/9</div>",
File:Archives de l'Opéra. Régie. Journal de régie. Première série - btv1b53032468d (283 of 355).jpg,Credit,Bibliothèque nationale de France,
