,file_name,wiki_commons_id,wiki_data_id,depicts,description,object_name,categories
655,File:22170712.jpg,22170712,Q43388265,Klánova,"street in Prague, Czech Republic",Klánova,['Klánova']
656,File:81432568.jpg,81432568,Q1595639,local museum,museum that covers local history,local museum,['Local museums']
657,File:129671513.jpg,129671513,Q22698,park,"permanently dedicated recreation area, often open to the public and generally characterized by natural, historic, or landscape features",park,['Parks']
658,File:133969459.jpg,133969459,Q5457040,Flagstaff,"railway station in Melbourne CBD, Victoria, Australia",Flagstaff,"['Flagstaff railway station, Melbourne']"
659,File:88562479.jpg,88562479,Q1623754,Kath. Pfarrkirche hl. Stephan Hürm,parish church,Kath. Pfarrkirche hl. Stephan Hürm,['Kath. Pfarrkirche hl. Stephan Hürm']
660,File:114426799.jpg,114426799,Q188509,suburb,human settlement that is part of/or near to a larger city or town,suburb,['Suburbs']
661,File:23489863.jpg,23489863,Q2012221,Doornenburg Castle,"museum in Doornenburg, the Netherlands",Doornenburg Castle,['Castle Doornenburg']
662,File:115999978.jpg,115999978,Q11451,agriculture,cultivation of plants and animals to provide useful products,agriculture,['Agriculture']
663,File:105632301.jpg,105632301,Q17319513,"Langestraat 93, Alkmaar","house in Alkmaar, Netherlands","Langestraat 93, Alkmaar","['Langestraat 93, Alkmaar']"
664,File:138419421.jpg,138419421,Q122888160,Gilberto Brito,"lawyer and delegate of the Civil Police of Bahia, politician and former state deputy of Bahia",Gilberto Brito,['Gilberto Brito']
665,File:100220525.jpg,100220525,Q25383,Common Chaffinch,species of small passerine bird,Common Chaffinch,['Fringilla coelebs']
666,File:117084050.jpg,117084050,Q102300973,Mateo Fraisl,gymnast,Mateo Fraisl,['Mateo Fraisl']
667,File:139729656.jpg,139729656,Q5004679,path,small road or street,path,['Paths']
668,File:99492598.jpg,99492598,Q17372475,F-16C Fighting Falcon,multirole combat aircraft,F-16C Fighting Falcon,NA
669,File:1854970.jpg,1854970,Q5493610,Mika Saukkonen,"Finnish sports journalist, journalist and middle-distance runner",Mika Saukkonen,NA
670,File:44891889.jpg,44891889,Q2890004,Porxos d'en Xifré,"building in Barcelona Province, Spain",Porxos d'en Xifré,"[""Cases d'en Xifré""]"
671,File:72606907.jpg,72606907,Q1058,Narendra Modi,14th and current Prime Minister of India,Narendra Modi,['Narendra Modi']
672,File:51595689.jpg,51595689,Q156687,Pseudotsuga menziesii,evergreen conifer species,Pseudotsuga menziesii,['Pseudotsuga menziesii']
673,File:9617376.jpg,9617376,Q820513,Epipsilia grisescens,species of insect,Epipsilia grisescens,['Epipsilia grisescens']
674,File:114447258.jpg,114447258,Q199458,Chelonia mydas,species of sea turtle,Chelonia mydas,['Chelonia mydas']
675,File:145390189.jpg,145390189,Q178659,illustration,"picture, plate, diagram, plan, chart, map, design, or other graphic image printed with or inserted in the text of a book or other publication as an embellishment or to complement or elucidate the text",illustration,['Illustrations']
676,File:23810697.jpg,23810697,Q1922969,Grote of Sint-Michaëlskerk,"church building in Zwolle, Netherlands",Grote of Sint-Michaëlskerk,['Grote of Sint-Michaëlskerk']
677,File:113439281.jpg,113439281,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
678,File:78468820.jpg,78468820,Q154411,wrench,tool used to provide grip and mechanical advantage,wrench,['Wrenches']
679,File:122347695.jpg,122347695,Q5004679,path,small road or street,path,['Paths']
680,File:104026352.jpg,104026352,Q12280,bridge,"structure that spans and provides a passage over a road, railway, river, or some other obstacle",bridge,['Bridges']
681,File:140434089.jpg,140434089,Q23442,island,piece of sub-continental land completely surrounded by water,island,['Islands']
682,File:88466066.jpg,88466066,Q20719390,Suuwassea emilieae,species of reptile (fossil),Suuwassea emilieae,NA
683,File:98730911.jpg,98730911,Q234460,text,"object that can be ""read"" by reader; result of writing",text,['Texts']
684,File:24615676.jpg,24615676,Q11213537,Kārlis Šadurskis,Latvian politician,Kārlis Šadurskis,['Kārlis Šadurskis']
685,File:15124051.jpg,15124051,Q2707007,Japalura splendida,species of reptile,Japalura splendida,['Diploderma splendidum']
686,File:105608859.jpg,105608859,Q39614,cemetery,place of burial,cemetery,['Cemeteries']
687,File:128638304.jpg,128638304,Q11451,agriculture,cultivation of plants and animals to provide useful products,agriculture,['Agriculture']
688,File:132782436.jpg,132782436,Q16917,hospital,"health care facility, for individual buildings use hospital building, for organizations use medical organization",hospital,['Hospitals']
689,File:20040929.jpg,20040929,Q10586917,Mjösunds begravningskapell,"church building in Sundsvall Municipality, Sweden",Mjösunds begravningskapell,['Mjösunds begravningskapell']
690,File:130240904.jpg,130240904,Q7173106,Pete Buttigieg,United States Secretary of Transportation since 2021,Pete Buttigieg,['Pete Buttigieg']
691,File:114853088.jpg,114853088,Q30032152,educational facility,"building, resource or equipment for education",educational facility,['Education facilities']
692,File:53013515.jpg,53013515,Q3192216,Kalki Koechlin,French actress and writer (born 1984),Kalki Koechlin,['Kalki Koechlin']
693,File:138151319.jpg,138151319,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
694,File:110806329.jpg,110806329,Q10884,tree,perennial woody plant,tree,['Trees']
695,File:57724920.jpg,57724920,Q16192792,Nicholas Kay,British diplomat,Nicholas Kay,['Nicholas Kay']
696,File:117033544.jpg,117033544,Q355304,watercourse,any flowing body of water,watercourse,['Watercourses']
697,File:7457760.jpg,7457760,Q10710064,Upplands runinskrifter 539,Swedish runestone,Upplands runinskrifter 539,['Upplands runinskrifter 539']
698,File:104837982.jpg,104837982,Q165204,Mérida,"capital city of Yucatan, Mexico",Mérida,"['Mérida, Yucatán']"
699,File:123362073.jpg,123362073,Q2157164,Cissus quadrangularis,Old World succulent species,Cissus quadrangularis,['Cissus quadrangularis']
700,File:113095737.jpg,113095737,Q1081138,historic site,"official location where pieces of political, military or social history have been preserved",historic site,['Historic sites']
701,File:77963834.jpg,77963834,Q2029567,Rockne Brubaker,figure skater,Rockne Brubaker,['Rockne Brubaker']
702,File:139082120.jpg,139082120,Q188509,suburb,human settlement that is part of/or near to a larger city or town,suburb,['Suburbs']
703,File:17666304.jpg,17666304,Q3143155,Odostomia deliciosa,species of mollusc,Odostomia deliciosa,['Odostomia deliciosa']
704,File:119325641.jpg,119325641,Q1319437,Michael van Gerwen,Dutch darts player,Michael van Gerwen,['Michael van Gerwen']
705,File:132039636.jpg,132039636,Q540640,Chanel Preston,American pornographic actress,Chanel Preston,['Chanel Preston']
706,File:16770035.jpg,16770035,Q11746564,Saints Barbara and Andrew church in Częstochowa,"church building in Częstochowa, Poland",Saints Barbara and Andrew church in Częstochowa,['Saints Barbara and Andrew church in Częstochowa']
707,File:48839636.jpg,48839636,Q111076714,Adoration of the Three Kings,painting by Rubens,Adoration of the Three Kings,NA
708,File:107713031.jpg,107713031,Q11153452,Skimmia reevesiana,species of plant,Skimmia reevesiana,['Skimmia reevesiana']
709,File:73145893.jpg,73145893,Q12878482,Kambos,"human settlement on Chios, Greece",Kambos,['Kambos of Chios']
710,File:51357175.jpg,51357175,Q41295580,Wohnhaus,"cultural heritage monument D-4-78-145-5 (0) in Michelau in Oberfranken, Bavaria",Wohnhaus,['Deutsches Korbmuseum (Michelau)']
711,File:115595321.jpg,115595321,Q355304,watercourse,any flowing body of water,watercourse,['Watercourses']
712,File:70883182.jpg,70883182,Q1173509,David A. Johnston,American volcanologist,David A. Johnston,['David A. Johnston']
713,File:72459716.jpg,72459716,Q26431674,Shropshire Union Canal Main Line Canal Mile Post By Nantwich Junction Bridge,"milestone in Henhull, Cheshire East, Cheshire, UK",Shropshire Union Canal Main Line Canal Mile Post By Nantwich Junction Bridge,NA
714,File:91938586.jpg,91938586,Q52155680,An Unknown Boy in a Light Blue Mantle,painting by circle of John Riley,An Unknown Boy in a Light Blue Mantle,NA
715,File:90471493.jpg,90471493,Q85871385,Duda Batsow,Brazilian actress,Duda Batsow,['Duda Batsow']
716,File:117809970.jpg,117809970,Q1027679,Portrush,seaside resort town in Northern Ireland,Portrush,['Portrush']
717,File:59417756.jpg,59417756,Q74512,Helma Orosz,mayor of Dresden,Helma Orosz,['Helma Orosz']
718,File:107306367.jpg,107306367,Q10884,tree,perennial woody plant,tree,['Trees']
719,File:140789838.jpg,140789838,Q11451,agriculture,cultivation of plants and animals to provide useful products,agriculture,['Agriculture']
720,File:106571136.jpg,106571136,Q726,horse,domesticated four-footed mammal from the equine family,horse,['Horses']
721,File:82797620.jpg,82797620,Q223830,Danny Trejo,American actor,Danny Trejo,['Danny Trejo']
722,File:24042714.jpg,24042714,Q1431827,Grote kerk,"church building in Breda, the Netherlands",Grote kerk,['Grote of Onze-Lieve-Vrouwekerk (Breda)']
723,File:117625377.jpg,117625377,Q347374,"Prince Gustaf Adolf, Duke of Västerbotten","Swedish prince, heir apparent until his death (1906-1947); father of Carl XVI Gustaf of Sweden","Prince Gustaf Adolf, Duke of Västerbotten","['Prince Gustaf Adolf, Duke of Västerbotten']"
724,File:120991734.jpg,120991734,Q1211272,signage,design or use of signs and symbols on physical objects to communicate a message to a particular audience in a particular context,signage,['Signage']
725,File:130910006.jpg,130910006,Q93352,coast,area where land meets the sea or ocean,coast,['Coasts']
726,File:123648382.jpg,123648382,Q3947,house,building usually intended for living in,house,['Houses']
727,File:97595918.jpg,97595918,Q15717627,Nash Point Lighthouse,"lighthouse, Grade II listed building in St Donats, Wales; situated on the cliff-top at Nash Point in a walled enclosure",Nash Point Lighthouse,['Nash Point Lighthouse']
728,File:95889578.jpg,95889578,Q99927609,The Wages Regulation (Ostrich and Fancy Feather and Artificial Flower) (Holidays) Order 1974,UK Statutory Instrument 1974 No. 538,The Wages Regulation (Ostrich and Fancy Feather and Artificial Flower) (Holidays) Order 1974,NA
729,File:66052040.jpg,66052040,Q6232224,John Frederick Collins,American politician from Massachusetts (1919-1995),John Frederick Collins,['John F. Collins']
730,File:129286279.jpg,129286279,Q12284,canal,man-made channel for water,canal,['Canals']
731,File:134282624.jpg,134282624,Q5004679,path,small road or street,path,['Paths']
732,File:18543880.jpg,18543880,Q464549,Svetlana Tsarukayeva,Russian weightlifter,Svetlana Tsarukayeva,['Svetlana Tsarukayeva']
733,File:123373960.jpg,123373960,Q3867265,Walls of Genoa,"Series of walls surrounding the city of Genoa, Italy",Walls of Genoa,['Walls of Genoa']
734,File:98403178.jpg,98403178,Q61740397,Budapest XIII. Kerületi Ének-zenei és Testnevelési Általános Iskola,"building in Budapest, Hungary",Budapest XIII. Kerületi Ének-zenei és Testnevelési Általános Iskola,['Budapest XIII. Kerületi Ének-zenei és Testnevelési Általános Iskola']
735,File:128824257.jpg,128824257,Q4006,map,"visual representation of a concept space; symbolic depiction emphasizing relationships between elements of some space, such as objects, regions, or themes",map,['Maps']
736,File:26820002.jpg,26820002,Q206592,jet aircraft,aircraft class powered by jet propulsion engines,jet aircraft,['Aircraft with jet engines']
737,File:67213017.jpg,67213017,Q55394280,Baojun 310,motor vehicle,Baojun 310,['Baojun 310']
738,File:52374747.jpg,52374747,Q72301790,jewish cemetery in Remiremont,"Jewish cemetery located in Vosges, in France",jewish cemetery in Remiremont,['Jewish cemetery in Remiremont']
739,File:93004398.jpg,93004398,Q189472,freestyle skiing,winter sport,freestyle skiing,['Freestyle skiing']
740,File:144491192.jpg,144491192,Q188509,suburb,human settlement that is part of/or near to a larger city or town,suburb,['Suburbs']
741,File:105189720.jpg,105189720,Q23397,lake,"body of relatively still water, localized in a basin",lake,['Lakes']
742,File:110778949.jpg,110778949,Q11451,agriculture,cultivation of plants and animals to provide useful products,agriculture,['Agriculture']
743,File:79994354.jpg,79994354,Q16970,church building,building used for Christian worship,church building,['Churches']
744,File:109589863.jpg,109589863,Q55075651,upland,non-mountainous region of land which is higher in elevation than adjacent low-lying areas,upland,NA
745,File:126919530.jpg,126919530,Q27609190,Spilopelia chinensis chinensis,subspecies of bird,Spilopelia chinensis chinensis,['Spilopelia chinensis chinensis']
746,File:86672812.jpg,86672812,Q6070218,Pedro Sánchez,Prime Minister of Spain since 2018,Pedro Sánchez,['Pedro Sánchez']
747,File:113751997.jpg,113751997,Q5004679,path,small road or street,path,['Paths']
748,File:16213324.jpg,16213324,Q5638,bus,large road vehicle for transporting people,bus,['Buses']
749,File:52334251.jpg,52334251,Q3538464,Trent Waterhouse,Australian rugby league footballer,Trent Waterhouse,['Trent Waterhouse']
750,File:15417519.jpg,15417519,Q111220258,Ildefonso altarpiece right panel (Isabella with Elisabeth of Hungary),painting by Rubens,Ildefonso altarpiece right panel (Isabella with Elisabeth of Hungary),NA
751,File:36261669.jpg,36261669,Q170285,traffic sign,signboard displaying information for road users,traffic sign,['Road signs']
752,File:125832395.jpg,125832395,Q11451,agriculture,cultivation of plants and animals to provide useful products,agriculture,['Agriculture']
753,File:13329482.jpg,13329482,Q106475973,Mr James Coates,Vanity Fair caricature of Mr James Coates by Spy,Mr James Coates,NA
754,File:82743883.jpg,82743883,Q6117426,Jackson Tower,"building in Portland, Oregon, USA",Jackson Tower,['Jackson Tower (ex-Journal Building)']
755,File:24746458.jpg,24746458,Q514411,Heriades leavitti,species of insect,Heriades leavitti,['Heriades leavitti']
756,File:62971243.jpg,62971243,Q905650,Château d'Oiron,"castle in Oiron, France",Château d'Oiron,"[""Château d'Oiron""]"
757,File:125884263.jpg,125884263,Q11451,agriculture,cultivation of plants and animals to provide useful products,agriculture,['Agriculture']
758,File:136275626.jpg,136275626,Q198271,ZiU-9,trolleybus,ZiU-9,['ZiU-9']
759,File:121864745.jpg,121864745,Q188509,suburb,human settlement that is part of/or near to a larger city or town,suburb,['Suburbs']
760,File:116271345.jpg,116271345,Q6975975,Yair Lev,Israeli film director (b. 1959),Yair Lev,['Yair Lev']
761,File:132762933.jpg,132762933,Q22698,park,"permanently dedicated recreation area, often open to the public and generally characterized by natural, historic, or landscape features",park,['Parks']
762,File:71000684.jpg,71000684,Q55655941,"Musée Saint-Raymond, 26247",Greek ceramic in the collections of the Saint-Raymond Museum in Toulouse,"Musée Saint-Raymond, 26247","['Musée Saint-Raymond, 26247']"
763,File:112734589.jpg,112734589,Q655686,commercial building,building associated with any aspect of the various activities and business relationships of industry and trade,commercial building,['Commerce buildings']
764,File:120391291.jpg,120391291,Q113036550,Rakaitane Walk,"hiking trail beside Arnold River, West Coast, New Zealand",Rakaitane Walk,['Rakaitane Walk']
765,File:134133865.jpg,134133865,Q1311670,rail infrastructure,immovable parts of rail transport,rail infrastructure,['Rail transport infrastructure']
766,File:117777985.jpg,117777985,Q597,Lisbon,capital city of Portugal,Lisbon,['Lisbon']
767,File:91661239.jpg,91661239,Q1740945,Holtenau,district of Kiel,Holtenau,['Holtenau']
768,File:142918747.jpg,142918747,Q532,village,small clustered human settlement smaller than a town,village,['Villages']
769,File:75448398.jpg,75448398,Q13556811,Semiothisa kanshireiensis,species of insect,Semiothisa kanshireiensis,['Semiothisa kanshireiensis']
770,File:30916600.jpg,30916600,Q22949750,Pont génois d'Asco,bridge in France,Pont génois d'Asco,"[""Pont génois d'Asco""]"
771,File:21363767.jpg,21363767,Q47187954,"House in carrer Colom, 12","building in Girona Province, Spain","House in carrer Colom, 12",['Colom 12']
772,File:118249421.jpg,118249421,Q76419950,information board,Information display,information board,['Information boards']
773,File:21587839.jpg,21587839,Q523813,Kürşat Duymuş,Turkish footballer,Kürşat Duymuş,['Kürşat Duymuş']
774,File:115751388.jpg,115751388,Q11451,agriculture,cultivation of plants and animals to provide useful products,agriculture,['Agriculture']
775,File:12143178.jpg,12143178,Q3766715,Olea laurifolia,species of plant,Olea laurifolia,NA
776,File:117102499.jpg,117102499,Q12292478,estate,comprises the buildings and supporting farmland and woods of a very large property,estate,['Country estates']
777,File:99852912.jpg,99852912,Q8441,man,male adult human,man,['Men']
778,File:97650612.jpg,97650612,Q173741,Maserati 250F,racing automobile,Maserati 250F,['Maserati 250F']
779,File:114258780.jpg,114258780,Q233320,scaffold,temporary structure used to support a work crew and materials,scaffold,['Scaffolding']
780,File:94010948.jpg,94010948,Q89,apple,fruit of the apple tree,apple,['Apples']
781,File:76924306.jpg,76924306,Q174396,elf,supernatural being in folklore,elf,['Elves']
782,File:11243215.jpg,11243215,Q33200,Mosque-Cathedral of Cordoba,"cathedral (former mosque) in Cordoba, Spain",Mosque-Cathedral of Cordoba,['Mosque-Cathedral of Córdoba']
783,File:91935780.jpg,91935780,Q52209588,"Princess Philippine Charlotte of Prussia, Duchess of Brunswick-Wolfenbüttel (1716-1801)",painting by Johann Georg Ziesenis,"Princess Philippine Charlotte of Prussia, Duchess of Brunswick-Wolfenbüttel (1716-1801)",NA
784,File:126297688.jpg,126297688,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
785,File:5617884.jpg,5617884,Q292749,Karlie Kloss,American fashion model,Karlie Kloss,['Karlie Kloss']
786,File:73577392.jpg,73577392,Q97185375,Pan Yufei,Chinese climber (born 2000),Pan Yufei,['Pan Yufei']
787,File:41781741.jpg,41781741,Q5975489,Kimiya Yui,Japanese astronaut,Kimiya Yui,['Kimiya Yui']
788,File:121541750.jpg,121541750,Q5004679,path,small road or street,path,['Paths']
789,File:146190075.jpg,146190075,Q2142354,poster stamp,type of cinderella stamp used for advertising,poster stamp,['Poster stamps']
790,File:21838167.jpg,21838167,Q4574817,St. Hallvard's Cathedral,"cathedral ruin in Oslo, Norway",St. Hallvard's Cathedral,['Hallvardskatedralen']
791,File:119981073.jpg,119981073,Q50280749,Issam Abu Zaki,Lebanese police officer,Issam Abu Zaki,NA
792,File:6181742.jpg,6181742,Q787105,Gammel Estrup,"manor house in Norddjurs Municipality, Denmark",Gammel Estrup,['Gammel Estrup']
793,File:119381037.jpg,119381037,Q28640,profession,occupation requiring specialized training,profession,['People by occupation']
794,File:636870.jpg,636870,Q28926924,Portrait of Louis II de Bourbon-Condé dit le Grand Condé,painting by David Teniers the Younger,Portrait of Louis II de Bourbon-Condé dit le Grand Condé,NA
795,File:142164012.jpg,142164012,Q5004679,path,small road or street,path,['Paths']
796,File:133860359.jpg,133860359,Q87555415,𒃖,Unicode character,𒃖,NA
797,File:118219849.jpg,118219849,Q954927,freight train,train used for transportation of freight,freight train,['Freight trains']
798,File:107015285.jpg,107015285,Q1092661,moorland,type of habitat found in upland areas with (sometimes marshy) poor acid soil and overgrown with low vegetation,moorland,"['Moorlands, bogs and swamps']"
799,File:132697880.jpg,132697880,Q18691599,military facility,place developed for and utilized by military forces,military facility,NA
800,File:113516296.jpg,113516296,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
801,File:106287391.jpg,106287391,Q41176,building,"structure, typically with a roof and walls, standing more or less permanently in one place",building,['Buildings']
802,File:97363883.jpg,97363883,Q99944655,The Petroleum-Spirit (Plastic Containers) Regulations 1982,UK Statutory Instrument 1982 No. 630,The Petroleum-Spirit (Plastic Containers) Regulations 1982,NA
803,File:141504167.jpg,141504167,Q81299,Organization for Security and Co-operation in Europe,security-oriented intergovernmental organization,Organization for Security and Co-operation in Europe,['Organization for Security and Co-operation in Europe']
804,File:121369305.jpg,121369305,Q7677066,Takahiro Sasaki,Japanese politician (1949-),Takahiro Sasaki,['Takahiro Sasaki']
805,File:12055443.jpg,12055443,Q43400400,Záběhlická,"street in Prague, Czech Republic",Záběhlická,['Záběhlická']
806,File:105380071.jpg,105380071,Q106836009,London Bridge,aquatint by Joseph Constantine Stadler,London Bridge,NA
807,File:134042506.jpg,134042506,Q532,village,small clustered human settlement smaller than a town,village,['Villages']
808,File:141473227.jpg,141473227,Q5004679,path,small road or street,path,['Paths']
809,File:82267109.jpg,82267109,Q22686,Donald Trump,president of the United States from 2017 to 2021,Donald Trump,['Donald Trump']
810,File:28686890.jpg,28686890,Q17551720,The Apprentices House The Apprentices House Cottage,"cottage in Styal, Cheshire, England, UK",The Apprentices House The Apprentices House Cottage,"['Apprentice House, Quarry Bank Mill']"
811,File:62816686.jpg,62816686,Q121541345,Gombe Memorial Cemetery,War memorial mass graves,Gombe Memorial Cemetery,['Gombe memorial cemetery']
812,File:130711549.jpg,130711549,Q11451,agriculture,cultivation of plants and animals to provide useful products,agriculture,['Agriculture']
813,File:12941390.jpg,12941390,Q628179,trail,path with a rough beaten or dirt/stone surface used for travel,trail,['Trails']
814,File:127833544.jpg,127833544,Q655686,commercial building,building associated with any aspect of the various activities and business relationships of industry and trade,commercial building,['Commerce buildings']
815,File:42894697.jpg,42894697,Q539367,Charlotte Oelschlägel,German figure skater,Charlotte Oelschlägel,['Charlotte Oelschlägel']
816,File:113348338.jpg,113348338,Q355304,watercourse,any flowing body of water,watercourse,['Watercourses']
817,File:113163590.jpg,113163590,Q1081138,historic site,"official location where pieces of political, military or social history have been preserved",historic site,['Historic sites']
818,File:12673659.jpg,12673659,Q434085,Elena Curtoni,Italian female alpine skier,Elena Curtoni,['Elena Curtoni']
819,File:140458090.jpg,140458090,Q1081138,historic site,"official location where pieces of political, military or social history have been preserved",historic site,['Historic sites']
820,File:125891524.jpg,125891524,Q131013,Acropolis of Athens,ancient citadel above the city of Athens,Acropolis of Athens,['Acropolis of Athens']
821,File:135474819.jpg,135474819,Q655686,commercial building,building associated with any aspect of the various activities and business relationships of industry and trade,commercial building,['Commerce buildings']
822,File:83925204.jpg,83925204,Q152,fish,vertebrate animal that lives in water and (typically) has gills,fish,['Fish']
823,File:49756007.jpg,49756007,Q520949,Bonnet macaque,Species of mammals,Bonnet macaque,['Macaca radiata']
824,File:12261933.jpg,12261933,Q313809,Wilfried Martens,Belgian politician (1936–2013),Wilfried Martens,['Wilfried Martens']
825,File:62882387.jpg,62882387,Q2984721,Saghmosavank,cultural heritage monument of Armenia,Saghmosavank,['Saghmosavank']
826,File:104599250.jpg,104599250,Q24579454,"Musée Saint-Raymond, Ra 341",sculpture on display at Saint-Raymond Museum in Toulouse,"Musée Saint-Raymond, Ra 341","['Musée Saint-Raymond, Ra 341']"
827,File:139596525.jpg,139596525,Q6159407,Jaques Wagner,Brazilian unionist and politician,Jaques Wagner,['Jaques Wagner']
828,File:78342617.jpg,78342617,Q235132,Emilia Clarke,English actress,Emilia Clarke,['Emilia Clarke']
829,File:32812388.jpg,32812388,Q42857877,"Reformed church in Chesău, Cluj","heritage site in Cluj County, Romania","Reformed church in Chesău, Cluj","['Reformed church in Chesău, Cluj']"
830,File:65176921.jpg,65176921,Q267724,Lucia Bosé,Italian-born Spanish actress (1931-2020),Lucia Bosé,['Lucia Bosè']
831,File:126830838.jpg,126830838,Q2408010,texture,video game term,texture,['Computer-generated textures']
832,File:70236622.jpg,70236622,Q26321,Elizabeth Blackburn,Australian-born American biological researcher,Elizabeth Blackburn,['Elizabeth Blackburn']
833,File:80495698.jpg,80495698,Q2846724,Andrew Scheer,Canadian politician,Andrew Scheer,['Andrew Scheer']
834,File:7535747.jpg,7535747,Q1509705,Pfarrkirche Sankt Jakob in Thal,parish church,Pfarrkirche Sankt Jakob in Thal,['Pfarrkirche Sankt Jakob in Thal']
835,File:60497661.jpg,60497661,Q144,dog,domestic animal,dog,['Dogs']
836,File:119880818.jpg,119880818,Q11451,agriculture,cultivation of plants and animals to provide useful products,agriculture,['Agriculture']
837,File:143820870.jpg,143820870,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
838,File:137028812.jpg,137028812,Q1006733,grassland,area with vegetation dominated by grasses,grassland,['Grasslands']
839,File:128236348.jpg,128236348,Q183396,Southern Red Bishop,species of bird,Southern Red Bishop,['Euplectes orix']
840,File:94487802.jpg,94487802,Q516697,Château de Compiègne,"castle in Compiègne, France",Château de Compiègne,['Château de Compiègne']
841,File:21761999.jpg,21761999,Q583428,Bergenhus Fortress,"Medieval fortress located in Bergen, Norway",Bergenhus Fortress,['Bergenhus festning']
842,File:127163324.jpg,127163324,Q55075651,upland,non-mountainous region of land which is higher in elevation than adjacent low-lying areas,upland,NA
843,File:51599009.jpg,51599009,Q42828387,Santa Clara Church,cultural heritage site in Peru,Santa Clara Church,['Iglesia y monasterio de Santa Clara del Cuzco']
844,File:95564318.jpg,95564318,Q3105346,Gibeau Orange Julep,"building in Montreal, Quebec, Canada",Gibeau Orange Julep,['Gibeau Orange Julep']
845,File:144084085.jpg,144084085,Q1307347,boundary,obstacle marking a delimitation of land,boundary,NA
846,File:137882410.jpg,137882410,Q609700,Stone Mountain,"mountain and state park in Georgia, United States",Stone Mountain,"['Stone Mountain Park, Georgia']"
847,File:13139461.jpg,13139461,Q14660,flag,"distinctive image used as a symbol, traditionally embodied as a piece of fabric",flag,['Flags']
848,File:122796171.jpg,122796171,Q22698,park,"permanently dedicated recreation area, often open to the public and generally characterized by natural, historic, or landscape features",park,['Parks']
849,File:49230231.jpg,49230231,Q53879999,Main post office building,building in Uzhhorod,Main post office building,"['4 Poshtova Square, Uzhhorod']"
850,File:29642330.jpg,29642330,Q13464559,Chlaenius pimalicus,species of insect,Chlaenius pimalicus,['Chlaenius pimalicus']
851,File:13857296.jpg,13857296,Q2075301,view,"something to look at, such as scenery",view,['Views']
852,File:37889739.jpg,37889739,Q37283499,dolmen di Alzoledda,"dolmen in Luras, Italy",dolmen di Alzoledda,['Dolmen di Alzoledda (Luras)']
853,File:106161805.jpg,106161805,Q38720,windmill,machine that converts the energy of wind into rotational energy,windmill,['Windmills']
854,File:80504209.jpg,80504209,Q20513709,Giant Red Paintbrush (Castilleja miniata),painting by Mary Vaux Walcott,Giant Red Paintbrush (Castilleja miniata),NA
855,File:109573201.jpg,109573201,Q5004679,path,small road or street,path,['Paths']
856,File:35849824.jpg,35849824,Q1353687,Great Strahov Stadium,stadium in Prague,Great Strahov Stadium,['Velký strahovský stadion']
857,File:35166892.jpg,35166892,Q42857555,"Orthodox church of the Ascension in Bedeciu, Cluj","heritage site in Cluj County, Romania","Orthodox church of the Ascension in Bedeciu, Cluj","['Orthodox church of the Ascension in Bedeciu, Cluj']"
858,File:329715.jpg,329715,Q41777294,Geheimrat Doktor Oldenburg,apple cultivar,Geheimrat Doktor Oldenburg,['Geheimrat Doktor Oldenburg']
859,File:85367191.jpg,85367191,Q623270,horizontal bar,apparatus used in men's artistic gymnastics,horizontal bar,['Horizontal bar']
860,File:133683067.jpg,133683067,Q527,sky,everything that is above the surface of the Earth,sky,['Sky']
861,File:69143983.jpg,69143983,Q60481428,Carlo Strauß,Diver,Carlo Strauß,['Carlo Strauß']
862,File:79287382.jpg,79287382,Q25322,Arctic,polar region on the Earth's northern hemisphere,Arctic,['Arctic']
863,File:60500107.jpg,60500107,Q1763003,nude,art genre for works that have as their primary subject the unclothed human body,nude,['Nude people in art']
864,File:142798205.jpg,142798205,Q801,Israel,country in Western-Asia,Israel,['Israel']
865,File:142110187.jpg,142110187,Q41176,building,"structure, typically with a roof and walls, standing more or less permanently in one place",building,['Buildings']
866,File:48629662.jpg,48629662,Q30598316,The Ridge Historic District,"historic district in Ridgeville, Georgia, USA",The Ridge Historic District,"['The Ridge (Ridgeville, Georgia)']"
867,File:91866941.jpg,91866941,Q52305091,'A Day's Pleasure' (previously erroneously called  'Reading the Will'),"painting by Edward Prentis, RA",'A Day's Pleasure' (previously erroneously called  'Reading the Will'),NA
868,File:131725683.jpg,131725683,Q55075651,upland,non-mountainous region of land which is higher in elevation than adjacent low-lying areas,upland,NA
869,File:116944485.jpg,116944485,Q5004679,path,small road or street,path,['Paths']
870,File:126754007.jpg,126754007,Q105889895,religious site,location significant to one or more religions,religious site,NA
871,File:143929671.jpg,143929671,Q11451,agriculture,cultivation of plants and animals to provide useful products,agriculture,['Agriculture']
872,File:116507851.jpg,116507851,Q4294487,Ministry of Petroleum and Natural Gas,ministry of government of India,Ministry of Petroleum and Natural Gas,['Ministry of Petroleum and Natural Gas']
