,file_name,wiki_commons_id,wiki_data_id,depicts,description,object_name,categories
655,File:60907048.jpg,60907048,Q116275318,Marble Urn,"vase at the Metropolitan Museum of Art (MET, 52.88)",Marble Urn,"['Marble Urn, MET 52.88']"
656,File:118658114.jpg,118658114,Q93352,coast,area where land meets the sea or ocean,coast,['Coasts']
657,File:8035267.jpg,8035267,Q2777562,Kevin Kolb,American football player (born 1984),Kevin Kolb,['Kevin Kolb']
658,File:71542090.jpg,71542090,Q111489,Jürgen Hardt,German politician,Jürgen Hardt,['Jürgen Hardt']
659,File:124990447.jpg,124990447,Q55075651,upland,non-mountainous region of land which is higher in elevation than adjacent low-lying areas,upland,NA
660,File:5473307.jpg,5473307,Q65920,Erwin Huber,German politician,Erwin Huber,['Erwin Huber']
661,File:123282323.jpg,123282323,Q655686,commercial building,building associated with any aspect of the various activities and business relationships of industry and trade,commercial building,['Commerce buildings']
662,File:112481667.jpg,112481667,Q1307347,boundary,obstacle marking a delimitation of land,boundary,NA
663,File:16406701.jpg,16406701,Q1976404,Muiderpoort,"city gate in Amsterdam, the Netherlands",Muiderpoort,['Muiderpoort (Amsterdam)']
664,File:21527189.jpg,21527189,Q1264549,Antarctic Shag,species of cormorant,Antarctic Shag,['Leucocarbo bransfieldensis']
665,File:75103872.jpg,75103872,Q1510738,organ pipe,musical instrument part,organ pipe,['Organ pipes']
666,File:82894617.jpg,82894617,Q67332868,Cornel Feruță,Romanian diplomat,Cornel Feruță,['Cornel Feruta']
667,File:109814978.jpg,109814978,Q55075651,upland,non-mountainous region of land which is higher in elevation than adjacent low-lying areas,upland,NA
668,File:131306096.jpg,131306096,Q3947,house,building usually intended for living in,house,['Houses']
669,File:90646766.jpg,90646766,Q81727,cup,vessel for liquids,cup,['Cups']
670,File:23766913.jpg,23766913,Q2202845,Poldermolen D,"windmill in Stompetoren, Netherlands",Poldermolen D,"['Poldermolen D, Stompetoren']"
671,File:106085144.jpg,106085144,Q3395383,agricultural land,land used for agricultural purposes,agricultural land,['Agricultural land']
672,File:127896994.jpg,127896994,Q93352,coast,area where land meets the sea or ocean,coast,['Coasts']
673,File:118036515.jpg,118036515,Q692104,parallel bars,apparatus used in men's artistic gymnastics,parallel bars,['Parallel bars']
674,File:139002914.jpg,139002914,Q532,village,small clustered human settlement smaller than a town,village,['Villages']
675,File:106678498.jpg,106678498,Q514050,fen,type of wetland,fen,['Fens']
676,File:128823811.jpg,128823811,Q11451,agriculture,cultivation of plants and animals to provide useful products,agriculture,['Agriculture']
677,File:145283152.jpg,145283152,Q525,Sun,star at the centre of the Solar System,Sun,['Sun']
678,File:16617336.jpg,16617336,Q124957312,Walslebener Platz,"square in Berlin-Biesdorf, Germany",Walslebener Platz,['Walslebener Platz (Berlin-Biesdorf)']
679,File:114491175.jpg,114491175,Q1081138,historic site,"official location where pieces of political, military or social history have been preserved",historic site,['Historic sites']
680,File:136315307.jpg,136315307,Q11451,agriculture,cultivation of plants and animals to provide useful products,agriculture,['Agriculture']
681,File:26868860.jpg,26868860,Q72214,Marvin Plattenhardt,German association football player,Marvin Plattenhardt,['Marvin Plattenhardt']
682,File:93771607.jpg,93771607,Q10505436,Rong Bao Zhai,auction house and fine art shop in Beijing and Hong Kong and Shanghai,Rong Bao Zhai,['Rong Bao Zhai']
683,File:58977410.jpg,58977410,Q666935,Dresden Cathedral,"Catholic cathedral in Dresden, Germany",Dresden Cathedral,['Katholische Hofkirche (Dresden)']
684,File:51055876.jpg,51055876,Q1570597,Wat Khun Inthapramun,"Buddhist temple in Ang Thong province, Thailand",Wat Khun Inthapramun,['Wat Khun Inthapramun (Angthong)']
685,File:115084844.jpg,115084844,Q5004679,path,small road or street,path,['Paths']
686,File:131682837.jpg,131682837,Q1081138,historic site,"official location where pieces of political, military or social history have been preserved",historic site,['Historic sites']
687,File:30949726.jpg,30949726,Q12723819,Historic center of Sighetu Marmației,"heritage site in Maramureș County, Romania",Historic center of Sighetu Marmației,['Historic center of Sighetu Marmației']
688,File:75598108.jpg,75598108,Q840330,pommel horse,men's artistic gymnastics apparatus,pommel horse,['Pommel horse']
689,File:19968814.jpg,19968814,Q2199813,Lauren De Ruyck,Belgian singer,Lauren De Ruyck,['Lauren De Ruyck']
690,File:116510952.jpg,116510952,Q4920452,Cees Dam,Dutch architect,Cees Dam,['Cees Dam']
691,File:103323675.jpg,103323675,Q106384815,Rue Ledru-Rollin,"street in Neuilly-sur-Marne, France",Rue Ledru-Rollin,['Rue Ledru-Rollin (Neuilly-sur-Marne)']
692,File:121683201.jpg,121683201,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
693,File:144939980.jpg,144939980,Q4421,forest,dense collection of trees covering a relatively large area,forest,['Forests']
694,File:125103670.jpg,125103670,Q2309609,wayside cross,"cross by a footpath, track or road",wayside cross,['Wayside crosses']
695,File:127953182.jpg,127953182,Q294440,public space,places for public use,public space,['Public space']
696,File:57496253.jpg,57496253,Q2529224,Philosophe British Cemetery,"cemetery located in Pas-de-Calais, in France",Philosophe British Cemetery,['Philosophe British Cemetery']
697,File:107002880.jpg,107002880,Q68816383,Portpatrick,"Scottish parish in Dumfries and Galloway, Scotland, UK",Portpatrick,['Portpatrick (civil parish)']
698,File:80378260.jpg,80378260,Q828144,floor exercise,artistic gymnastics apparatus,floor exercise,['Floor (gymnastics)']
699,File:13147431.jpg,13147431,Q116907878,bridge across Lindley Wood Reservoir,"road bridge across reservoir in North Yorkshire, UK",bridge across Lindley Wood Reservoir,"['Viaduct, Lindley Wood Reservoir']"
700,File:21189167.jpg,21189167,Q6914051,Morrison and Clark Houses,"listed on the NRHP in Northwest Washington, D.C",Morrison and Clark Houses,['Morrison and Clark Houses']
701,File:110758258.jpg,110758258,Q21622530,Calvin Ridley,American football player,Calvin Ridley,['Calvin Ridley']
702,File:134035513.jpg,134035513,Q5004679,path,small road or street,path,['Paths']
703,File:37297975.jpg,37297975,Q18205505,Charlie Bilodeau,Canadian pair skater,Charlie Bilodeau,['Charlie Bilodeau']
704,File:60337324.jpg,60337324,Q1211272,signage,design or use of signs and symbols on physical objects to communicate a message to a particular audience in a particular context,signage,['Signage']
705,File:87553345.jpg,87553345,Q86663282,Palace of Donets-Zakharzhevsky family,building in Ukraine,Palace of Donets-Zakharzhevsky family,NA
706,File:24984846.jpg,24984846,Q2578956,Bathypterois guentheri,species of fish,Bathypterois guentheri,['Bathypterois guentheri']
707,File:143201088.jpg,143201088,Q118610596,McCann Road,"road in Rossmore, New South Wales",McCann Road,['McCann Road']
708,File:23895779.jpg,23895779,Q3036384,Sint-Bartholomeuskerk,"church in Meerssen, Netherlands",Sint-Bartholomeuskerk,['Sint-Bartholomeuskerk (Meerssen)']
709,File:108946700.jpg,108946700,Q55075651,upland,non-mountainous region of land which is higher in elevation than adjacent low-lying areas,upland,NA
710,File:142797480.jpg,142797480,Q801,Israel,country in Western-Asia,Israel,['Israel']
711,File:8524931.jpg,8524931,Q7860765,Type 66 helmet,combat helmet of the Japanese Self-Defense Force,Type 66 helmet,['Type 66 (helmet)']
712,File:114398616.jpg,114398616,Q11451,agriculture,cultivation of plants and animals to provide useful products,agriculture,['Agriculture']
713,File:114162750.jpg,114162750,Q294440,public space,places for public use,public space,['Public space']
714,File:27241146.jpg,27241146,Q51401,LGBT pride flag,symbol of LGBT movement,LGBT pride flag,['LGBT pride flags']
715,File:117583410.jpg,117583410,Q5638,bus,large road vehicle for transporting people,bus,['Buses']
716,File:35135900.jpg,35135900,Q10818461,Vyšehrad Railway Bridge,railway bridge in Prague,Vyšehrad Railway Bridge,['Vyšehrad railway bridge (1901)']
717,File:114191128.jpg,114191128,Q355304,watercourse,any flowing body of water,watercourse,['Watercourses']
718,File:58912981.jpg,58912981,Q56525731,mutton soup,soup containing mutton or lamb,mutton soup,['Mutton-based soups']
719,File:14565693.jpg,14565693,Q281460,pipe organ,wind instrument that produces sound by driving pressurized air (called wind) through pipes selected via a keyboard,pipe organ,['Pipe organs']
720,File:109590407.jpg,109590407,Q532,village,small clustered human settlement smaller than a town,village,['Villages']
721,File:123484310.jpg,123484310,Q5004679,path,small road or street,path,['Paths']
722,File:134201811.jpg,134201811,Q831768,Indian art,art from Indian Subcontinent cultures,Indian art,['Art of India']
723,File:134976848.jpg,134976848,Q11451,agriculture,cultivation of plants and animals to provide useful products,agriculture,['Agriculture']
724,File:56296320.jpg,56296320,Q346658,Arturo Frondizi,President of Argentina,Arturo Frondizi,['Arturo Frondizi']
725,File:114235502.jpg,114235502,Q44782,port,maritime facility where ships may dock to load and discharge passengers and cargo,port,['Ports and harbours']
726,File:130758358.jpg,130758358,Q9265555,Galeria Malta,"shopping center in Poznań, Poland",Galeria Malta,['Galeria Malta']
727,File:49326278.jpg,49326278,Q455700,Liu Yandong,Chinese politician,Liu Yandong,['Liu Yandong']
728,File:25093782.jpg,25093782,Q6858800,Millennium Bridge,"pedestrian bridge spanning the River Liffey in Dublin, Ireland",Millennium Bridge,['Millennium Bridge (Dublin)']
729,File:314546.jpg,314546,Q1316357,Apamea lithoxylaea,species of insect,Apamea lithoxylaea,['Apamea lithoxylaea']
730,File:145491449.jpg,145491449,Q525,Sun,star at the centre of the Solar System,Sun,['Sun']
731,File:40360992.jpg,40360992,Q33200,Mosque-Cathedral of Cordoba,"cathedral (former mosque) in Cordoba, Spain",Mosque-Cathedral of Cordoba,['Mosque-Cathedral of Córdoba']
732,File:106192271.jpg,106192271,Q35054,post office,customer service facility of a postal system,post office,['Post offices']
733,File:98298681.jpg,98298681,Q5440362,Federal Register,official journal of the U.S. Federal Government,Federal Register,['Federal Register']
734,File:121261903.jpg,121261903,Q30157740,Jasmin Moghbeli,US astronaut,Jasmin Moghbeli,['Jasmin Moghbeli']
735,File:78979556.jpg,78979556,Q778680,Brussels' tram,Belgian tram system,Brussels' tram,['Tram transport in Brussels']
736,File:70924836.jpg,70924836,Q84243228,Still Life of Flowers and Fruit,painting by Jean-Michel Picart,Still Life of Flowers and Fruit,NA
737,File:477777.jpg,477777,Q783294,Neptune's Fountain,artistic construction located in Gdańsk (Poland),Neptune's Fountain,['Neptune Monument in Gdańsk']
738,File:94589324.jpg,94589324,Q24940039,"Edifício na Rua do Carmo, n.º 33","building in Funchal, Madeira","Edifício na Rua do Carmo, n.º 33","['33, Rua do Carmo, Funchal']"
739,File:114256695.jpg,114256695,Q1081138,historic site,"official location where pieces of political, military or social history have been preserved",historic site,['Historic sites']
740,File:45472218.jpg,45472218,Q274064,Viviane Senna,Brazilian businesswoman,Viviane Senna,['Viviane Senna']
741,File:118543696.jpg,118543696,Q112193162,Rue du Praillon,"street in Remiremont, Vosges, France",Rue du Praillon,['Rue du Praillon (Remiremont)']
742,File:42856865.jpg,42856865,Q1403867,Felix Unger,Austrian cardiac surgeon,Felix Unger,['Felix Unger']
743,File:112668826.jpg,112668826,Q5004679,path,small road or street,path,['Paths']
744,File:67223003.jpg,67223003,Q468531,Anneke Grönloh,Dutch singer (1942–2018),Anneke Grönloh,['Anneke Grönloh']
745,File:122988273.jpg,122988273,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
746,File:76286046.jpg,76286046,Q7735,diving,sport of jumping or falling into water from a platform or springboard,diving,['Diving']
747,File:92773112.jpg,92773112,Q4421,forest,dense collection of trees covering a relatively large area,forest,['Forests']
748,File:70960331.jpg,70960331,Q26417243,Theydon Oak Inn,"pub in Epping, Epping Forest, Essex, UK",Theydon Oak Inn,NA
749,File:103931318.jpg,103931318,Q22698,park,"permanently dedicated recreation area, often open to the public and generally characterized by natural, historic, or landscape features",park,['Parks']
750,File:62255880.jpg,62255880,Q38135284,Church of St Joseph,"church building in Victoria, Malta",Church of St Joseph,NA
751,File:106372090.jpg,106372090,Q1776354,Chiddingfold,"village and civil parish in Surrey, England, UK",Chiddingfold,['Chiddingfold']
752,File:119818613.jpg,119818613,Q23442,island,piece of sub-continental land completely surrounded by water,island,['Islands']
753,File:121565679.jpg,121565679,Q188509,suburb,human settlement that is part of/or near to a larger city or town,suburb,['Suburbs']
754,File:78393926.jpg,78393926,Q21335020,Transfer station Piotrkowska-Centrum,tram stop,Transfer station Piotrkowska-Centrum,['Transfer station Piotrkowska-Centrum']
755,File:73459183.jpg,73459183,Q1411801,Horns of Hattin,mountain,Horns of Hattin,['Horns of Hattin']
756,File:5122093.jpg,5122093,Q3016454,Cyprogenia stegaria,species of mollusc,Cyprogenia stegaria,['Cyprogenia stegaria']
757,File:128760165.jpg,128760165,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
758,File:93134954.jpg,93134954,Q1071813,Melitaea didyma,species of insect,Melitaea didyma,['Melitaea didyma']
759,File:97040193.jpg,97040193,Q721747,commemorative plaque,"plate or tablet, fixed to a surface or freestanding, commemorating an event, person, place, etc.",commemorative plaque,['Commemorative plaques']
760,File:122080530.jpg,122080530,Q3847862,Mademoiselle Dihau Playing the Piano,painting by Edgar Degas,Mademoiselle Dihau Playing the Piano,"[""Mademoiselle Dihau au Piano - Edgar Degas - Musée d'Orsay""]"
761,File:129263819.jpg,129263819,Q6793964,Maury Edwards,Canadian ice hockey defenceman,Maury Edwards,['Maury Edwards']
762,File:145351877.jpg,145351877,Q525,Sun,star at the centre of the Solar System,Sun,['Sun']
763,File:122035607.jpg,122035607,Q52737516,Photohunts,project by the Shared Knowledge user group,Photohunts,['Macedonian Photohunts']
764,File:36292063.jpg,36292063,Q15238428,Elvis Merzļikins,Latvian ice hockey player,Elvis Merzļikins,['Elvis Merzļikins']
765,File:57529325.jpg,57529325,Q234731,torii,traditional Japanese gate,torii,['Torii']
766,File:85513949.jpg,85513949,Q1871557,Lewis Brody,German actor,Lewis Brody,['Louis Brody']
767,File:23392974.jpg,23392974,Q17302541,"Singel 51, Amsterdam","building in Amsterdam, Netherlands","Singel 51, Amsterdam","['Singel 51, Amsterdam']"
768,File:107391019.jpg,107391019,Q628523,message,discrete unit of communication intended by the source for consumption by some recipient or group of recipients,message,['Messages']
769,File:102112144.jpg,102112144,Q628179,trail,path with a rough beaten or dirt/stone surface used for travel,trail,['Trails']
770,File:108261152.jpg,108261152,Q11451,agriculture,cultivation of plants and animals to provide useful products,agriculture,['Agriculture']
771,File:144980085.jpg,144980085,Q68815719,Inverness and Bona,"Scottish parish in Highland, Scotland, UK",Inverness and Bona,['Inverness and Bona']
772,File:138553114.jpg,138553114,Q51866,Francavilla Fontana,Italian comune,Francavilla Fontana,['Francavilla Fontana']
773,File:82275880.jpg,82275880,Q4234882,Kosino,Moscow Metro station,Kosino,['Kosino (Moscow Metro)']
774,File:142208122.jpg,142208122,Q105889895,religious site,location significant to one or more religions,religious site,NA
775,File:12319490.jpg,12319490,Q47053,estuary,type of marine and riverine ecosystem,estuary,['Estuaries']
776,File:121432159.jpg,121432159,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
777,File:23365585.jpg,23365585,Q1125814,Mozes en Aäronkerk,church in Amsterdam in Netherlands,Mozes en Aäronkerk,['Mozes en Aäronkerk (Amsterdam)']
778,File:132651849.jpg,132651849,Q1037972,NGC 655,galaxy,NGC 655,['NGC 655']
779,File:144927674.jpg,144927674,Q124411759,Chen Yujie,Taiwanese female model,Chen Yujie,['Chen Yujie (model)']
780,File:29748543.jpg,29748543,Q3019242,Dawn Evans,American basketball player,Dawn Evans,['Dawn Evans']
781,File:3841401.jpg,3841401,Q2885103,Diama Dam,dam between Senegal and Mauritania,Diama Dam,['Barrage de Diama']
782,File:59583154.jpg,59583154,Q41418929,Schloss Frankenreuth,"building in Waidhaus, Upper Palatinate, Germany",Schloss Frankenreuth,['Schloss Frankenreuth']
783,File:118076218.jpg,118076218,Q11451,agriculture,cultivation of plants and animals to provide useful products,agriculture,['Agriculture']
784,File:132236381.jpg,132236381,Q3241565,woodland,low-density forest forming open habitats with plenty of sunlight and limited shade,woodland,['Woodlands']
785,File:53326303.jpg,53326303,Q963194,Jimmy Finlayson,Scottish actor (1887–1953),Jimmy Finlayson,['James Finlayson (actor)']
786,File:114485222.jpg,114485222,Q1468524,city center,"commercial, cultural and often the historical, political and geographic heart of a city",city center,['Downtowns and city centers']
787,File:129693477.jpg,129693477,Q532,village,small clustered human settlement smaller than a town,village,['Villages']
788,File:111731868.jpg,111731868,Q10351769,Portas da Cidade de Ponta Delgada,"city gate in Ponta Delgada, Portugal",Portas da Cidade de Ponta Delgada,['City gates of Ponta Delgada']
789,File:65170871.jpg,65170871,Q203625,Radermachera sinica,species of plant,Radermachera sinica,['Radermachera sinica']
790,File:17424017.jpg,17424017,Q14730,Tami Kiuru,Finnish ski jumper,Tami Kiuru,['Tami Kiuru']
791,File:17199034.jpg,17199034,Q752898,Beaune-la-Rolande,"commune in Loiret, France",Beaune-la-Rolande,['Beaune-la-Rolande']
792,File:33791276.jpg,33791276,Q1187032,Headingley Stadium,"sports ground in Leeds, West Yorkshire, England",Headingley Stadium,['Headingley Stadium']
793,File:100861900.jpg,100861900,Q98093951,Karla Mikuláška,"street in Pardubice, Czech Republic",Karla Mikuláška,['Karla Mikuláška']
794,File:80487608.jpg,80487608,Q28106181,Interior of a Barn,painting by Andries van den Berg,Interior of a Barn,NA
795,File:22446988.jpg,22446988,Q5600210,Great Western Railway Usk bridge,bridge in United Kingdom,Great Western Railway Usk bridge,['GWR Usk railway bridge']
796,File:113456600.jpg,113456600,Q110167590,"Fox-Hunting Sketches: No. 7. ""The very best run of the season"" - and Tommy Dumphty has a capital view of it",lithograph by Hablot Knight Browne,"Fox-Hunting Sketches: No. 7. ""The very best run of the season"" - and Tommy Dumphty has a capital view of it",NA
797,File:123831470.jpg,123831470,Q368489,Los Angeles City Hall,"1928 building housing the government of the city of Los Angeles, California",Los Angeles City Hall,['Los Angeles City Hall']
798,File:108239394.jpg,108239394,Q1886349,logo,graphic mark or emblem commonly used by commercial enterprises,logo,['Logos']
799,File:40009095.jpg,40009095,Q8513531,World War I Cemetery nr 185 in Lichwin,"World War I Cemetery in Lesser Poland Voivodeship, Poland",World War I Cemetery nr 185 in Lichwin,['World War I Cemetery nr 185 in Lichwin']
800,File:126470736.jpg,126470736,Q294440,public space,places for public use,public space,['Public space']
801,File:23652937.jpg,23652937,Q17417715,"Kerkweg 31, Maarssen","house in Stichtse Vecht, Netherlands","Kerkweg 31, Maarssen","['Kerkweg 31, Maarssen']"
802,File:106332983.jpg,106332983,Q106166128,Mitrella samueli,species of molluscs,Mitrella samueli,['Mitrella samueli']
803,File:125295018.jpg,125295018,Q5004679,path,small road or street,path,['Paths']
804,File:141920002.jpg,141920002,Q532,village,small clustered human settlement smaller than a town,village,['Villages']
805,File:115883290.jpg,115883290,Q5004679,path,small road or street,path,['Paths']
806,File:58781035.jpg,58781035,Q34706,leopard,species of mammal,leopard,['Panthera pardus']
807,File:127279723.jpg,127279723,Q2556180,Weininsel,island in Germany,Weininsel,['Weininsel']
808,File:26124058.jpg,26124058,Q122332549,U Kaštanu,tram stop in Prague,U Kaštanu,['U Kaštanu (tram stop)']
809,File:133655928.jpg,133655928,Q2826519,Ratha-Yatra,Hindu festival associated with Lord Jagannath,Ratha-Yatra,['Rath Yatra']
810,File:74885880.jpg,74885880,Q4398576,Rostral columns on Spit of the Vasilievsky Island,lighthouse in Russia,Rostral columns on Spit of the Vasilievsky Island,['Rostral columns on Spit of the Vasilievsky Island']
811,File:133149064.jpg,133149064,Q1468524,city center,"commercial, cultural and often the historical, political and geographic heart of a city",city center,['Downtowns and city centers']
812,File:113699222.jpg,113699222,Q482,poetry,literary style characterized by a strong expressiveness of words,poetry,['Poetry']
813,File:114249056.jpg,114249056,Q22698,park,"permanently dedicated recreation area, often open to the public and generally characterized by natural, historic, or landscape features",park,['Parks']
814,File:123176761.jpg,123176761,Q1081138,historic site,"official location where pieces of political, military or social history have been preserved",historic site,['Historic sites']
815,File:71530490.jpg,71530490,Q104907762,Kimberly Marteau Emerson,"American attorney, advocate and civic leader",Kimberly Marteau Emerson,['Kimberly Emerson']
816,File:16275077.jpg,16275077,Q1612627,Lucy Ackerknecht,German psychotherapist and author (1913-1997),Lucy Ackerknecht,NA
817,File:11449874.jpg,11449874,Q3583349,Église Saint-Nicolas de Beaune,"church located in Côte-d'Or, in France",Église Saint-Nicolas de Beaune,['Église Saint-Nicolas de Beaune']
818,File:135718423.jpg,135718423,Q532,village,small clustered human settlement smaller than a town,village,['Villages']
819,File:17597165.jpg,17597165,Q203443,tombstone,"stele or marker, usually stone, that is placed over a grave",tombstone,['Gravestones']
820,File:109498113.jpg,109498113,Q2319197,Sankt Johannes der Täufer,"collegiate church in Hilpoltstein, Middle Franconia, Germany",Sankt Johannes der Täufer,['St. Johannes der Täufer (Hilpoltstein)']
821,File:103408403.jpg,103408403,Q30062483,church interior,interior of a church building,church interior,['Interiors of churches']
822,File:126945661.jpg,126945661,Q3947,house,building usually intended for living in,house,['Houses']
823,File:36323835.jpg,36323835,Q107401046,Rebecca Matthews,New Zealand local politician,Rebecca Matthews,['Rebecca Matthews']
824,File:130154753.jpg,130154753,Q1081138,historic site,"official location where pieces of political, military or social history have been preserved",historic site,['Historic sites']
825,File:87189933.jpg,87189933,Q963214,Quentin Burdick,American politician (1908–1992),Quentin Burdick,['Quentin Burdick']
826,File:84740732.jpg,84740732,Q692104,parallel bars,apparatus used in men's artistic gymnastics,parallel bars,['Parallel bars']
827,File:9404303.jpg,9404303,Q17339108,"Pieterskerkhof 9-21, Leiden","house in Leiden, Netherlands","Pieterskerkhof 9-21, Leiden","['Pieterskerkhof 9-21, Leiden']"
828,File:135218129.jpg,135218129,Q1081138,historic site,"official location where pieces of political, military or social history have been preserved",historic site,['Historic sites']
829,File:112580498.jpg,112580498,Q5004679,path,small road or street,path,['Paths']
830,File:110394823.jpg,110394823,Q108674979,Arturo Menor Campillo,film director,Arturo Menor Campillo,['Arturo Menor Campillo']
831,File:128702189.jpg,128702189,Q4867740,Gastropoda,class of molluscs,Gastropoda,['Gastropoda']
832,File:491798.jpg,491798,Q2227464,Udaspes folus,species of insect,Udaspes folus,['Udaspes folus']
833,File:35715454.jpg,35715454,Q315572,Nobusuke Kishi,56th and 57th Prime Minister of Japan (1896-1987),Nobusuke Kishi,['Nobusuke Kishi']
834,File:82583720.jpg,82583720,Q828144,floor exercise,artistic gymnastics apparatus,floor exercise,['Floor (gymnastics)']
835,File:64483895.jpg,64483895,Q11931226,Laura Vilagrà i Pons,Spanish politician,Laura Vilagrà i Pons,['Laura Vilagrà i Pons']
836,File:137921379.jpg,137921379,Q355304,watercourse,any flowing body of water,watercourse,['Watercourses']
837,File:115179117.jpg,115179117,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
838,File:79677439.jpg,79677439,Q16970,church building,building used for Christian worship,church building,['Churches']
839,File:86904786.jpg,86904786,Q28040169,Sint-Ermelindiskerk,"church in Hoegaarden, Belgium",Sint-Ermelindiskerk,['Sint-Ermelindiskerk (Meldert)']
840,File:117071222.jpg,117071222,Q7088100,Olivia Smart,British-Spanish ice dancer,Olivia Smart,['Olivia Smart']
841,File:25748495.jpg,25748495,Q523,star,astronomical object consisting of a luminous spheroid of plasma held together by its own gravity,star,['Stars']
842,File:128254933.jpg,128254933,Q5004679,path,small road or street,path,['Paths']
843,File:86626118.jpg,86626118,Q14659,coat of arms,"heraldic design on a shield, surcoat or tabard",coat of arms,['Coats of arms']
844,File:103382915.jpg,103382915,Q1778846,military training area,"military installation or reservation where weapons, military technology, or tactics are experimented with or are tested",military training area,['Military training grounds']
845,File:66463577.jpg,66463577,Q6264259,John William Simpson,British architect,John William Simpson,['John William Simpson']
846,File:142694363.jpg,142694363,Q801,Israel,country in Western-Asia,Israel,['Israel']
847,File:95562980.jpg,95562980,Q99923450,The Bankruptcy Fees (Amendment) Order 1972,UK Statutory Instrument 1972 No. 1054 (L. 9),The Bankruptcy Fees (Amendment) Order 1972,NA
848,File:134676887.jpg,134676887,Q1081138,historic site,"official location where pieces of political, military or social history have been preserved",historic site,['Historic sites']
849,File:105946622.jpg,105946622,Q952497,Letterkenny,"town in County Donegal, Ireland",Letterkenny,['Letterkenny']
850,File:91891471.jpg,91891471,Q157739,Platanus occidentalis,species of plant,Platanus occidentalis,['Platanus occidentalis']
851,File:37780230.jpg,37780230,Q5467868,Ford Mustang,First generation of the Ford Mustang,Ford Mustang,['Ford Mustang I']
852,File:109472325.jpg,109472325,Q11451,agriculture,cultivation of plants and animals to provide useful products,agriculture,['Agriculture']
853,File:126897179.jpg,126897179,Q115758714,Cloe Grávalos,diver,Cloe Grávalos,['Cloe Grávalos']
854,File:115155880.jpg,115155880,Q946980,Philip Rosenthal,American television writer and producer,Philip Rosenthal,['Philip Rosenthal (producer)']
855,File:114784784.jpg,114784784,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
856,File:60949171.jpg,60949171,Q235113,angel,supernatural being or spirit in certain religions and mythologies,angel,['Angels']
857,File:115126105.jpg,115126105,Q532,village,small clustered human settlement smaller than a town,village,['Villages']
858,File:101020585.jpg,101020585,Q30029796,Innichen,chief town of the homonym municipality in South Tyrol,Innichen,NA
859,File:119186102.jpg,119186102,Q20888164,St Minver Highlands,"civil parish in north Cornwall, England, UK",St Minver Highlands,['St Minver Highlands']
860,File:95720724.jpg,95720724,Q33506,museum,"institution that holds artifacts and other objects of scientific, artistic, cultural, historical, or other importance",museum,['Museums']
861,File:124761950.jpg,124761950,Q11451,agriculture,cultivation of plants and animals to provide useful products,agriculture,['Agriculture']
862,File:83294802.jpg,83294802,Q328473,New York City Police Department,municipal police force in the United States,New York City Police Department,['New York City Police Department']
863,File:107595155.jpg,107595155,Q24870571,Future Assault Shell Technology helmet,combat helmet,Future Assault Shell Technology helmet,['Ops-Core Helmet']
864,File:24157772.jpg,24157772,Q17455427,"Kerkweg 1, Pesse","farmhouse in Hoogeveen, Netherlands","Kerkweg 1, Pesse","['Kerkweg 1, Pesse']"
865,File:91479760.jpg,91479760,Q8069022,Zenbook,family of low-bulk laptop computers produced by Asus,Zenbook,['ASUS Zenbook']
866,File:117030556.jpg,117030556,Q1757562,air transport,"economic activity defined by the French classification of activities (for the general activity, use Q118984357)",air transport,['Air transport']
867,File:80474299.jpg,80474299,Q348001,Rainis,Latvian poet (1865—1929),Rainis,['Rainis']
868,File:109481156.jpg,109481156,Q5367,motorsport,sporting competition and recreation activities which primarily involve the use of motorised vehicles,motorsport,['Motorsports']
869,File:103519458.jpg,103519458,Q652657,drain cover,cover with holes in it or a grating used to cover a water drain,drain cover,['Drain covers']
870,File:135656662.jpg,135656662,Q1307347,boundary,obstacle marking a delimitation of land,boundary,NA
871,File:19446554.jpg,19446554,Q20459,lighter,tool to generate a flame,lighter,['Lighters']
872,File:141860902.jpg,141860902,Q7569,child,human between birth and puberty,child,['Children']
873,File:70798325.jpg,70798325,Q55209941,Serviço Meteorológico do Estado de S. Paulo. a Actividade Solar -As Chuvas - as Safras Cafeeiras (Gráficos),Work by J. N. Belfort Mattos,Serviço Meteorológico do Estado de S. Paulo. a Actividade Solar -As Chuvas - as Safras Cafeeiras (Gráficos),NA
874,File:106647951.jpg,106647951,Q188869,field,area of land used for agricultural purposes,field,['Fields']
875,File:65536838.jpg,65536838,Q159609,"Prince Claus, Prince Consort of the Netherlands",Consort of the Netherlands (1980 - 2002),"Prince Claus, Prince Consort of the Netherlands",['Prince Claus of the Netherlands']
876,File:122153654.jpg,122153654,Q2915137,Shalom Meir Tower,"government, Commercial, Residential in Tel Aviv, Israel",Shalom Meir Tower,['Shalom Meir Tower']
