,file_name,wiki_commons_id,wiki_data_id,depicts,description,object_name,categories
652,File:115594115.jpg,115594115,Q5004679,path,small road or street,path,['Paths']
653,File:72061684.jpg,72061684,Q7546539,Smriti Irani,Indian politician,Smriti Irani,['Smriti Irani']
654,File:95580507.jpg,95580507,Q16825253,Calgary City Hall,"building in Alberta, Canada",Calgary City Hall,['Calgary City Hall']
655,File:57425173.jpg,57425173,Q21643687,P3,Housing series in Moscow,P3,['P3']
656,File:4596773.jpg,4596773,Q17489160,bust,"sculpture of a person's head, neck, and a variable portion of chest and shoulders",bust,['Busts']
657,File:131851050.jpg,131851050,Q5004679,path,small road or street,path,['Paths']
658,File:83410343.jpg,83410343,Q623270,horizontal bar,apparatus used in men's artistic gymnastics,horizontal bar,['Horizontal bar']
659,File:88523398.jpg,88523398,Q206592,jet aircraft,aircraft class powered by jet propulsion engines,jet aircraft,['Aircraft with jet engines']
660,File:61326492.jpg,61326492,Q3411409,Catherine McKinnell,British politician (born 1976),Catherine McKinnell,['Catherine McKinnell']
661,File:107375048.jpg,107375048,Q3074013,Florence Parly,French politician,Florence Parly,['Florence Parly']
662,File:113862063.jpg,113862063,Q11451,agriculture,cultivation of plants and animals to provide useful products,agriculture,['Agriculture']
663,File:138850211.jpg,138850211,Q17112170,2019 European Games,second edition of the European Games,2019 European Games,['2019 European Games']
664,File:143999194.jpg,143999194,Q959962,diagram,"plan, drawing, sketch or outline to show how something works or the relationships between the parts of a whole",diagram,['Diagrams']
665,File:15843824.jpg,15843824,Q122849075,Porträt des Fyodor Kolokoltsov,painting by Benjamin Patersen,Porträt des Fyodor Kolokoltsov,NA
666,File:136027589.jpg,136027589,Q5004679,path,small road or street,path,['Paths']
667,File:139285716.jpg,139285716,Q3947,house,building usually intended for living in,house,['Houses']
668,File:5921108.jpg,5921108,Q7011696,New South Wales D53 class locomotive,class of 190 Australian 2-8-0 locomotives,New South Wales D53 class locomotive,['New South Wales D53 class locomotives']
669,File:37433360.jpg,37433360,Q38136219,Church of the Assumption of the Virgin Mary,"church building in Starkoč, Czech Republic",Church of the Assumption of the Virgin Mary,['Church of the Assumption of the Virgin Mary (Starkoč)']
670,File:62434800.jpg,62434800,Q2575932,Alfa Romeo Giulia,Italian car model from mid-2010s,Alfa Romeo Giulia,['Alfa Romeo Giulia (2015)']
671,File:90666503.jpg,90666503,Q188869,field,area of land used for agricultural purposes,field,['Fields']
672,File:106248073.jpg,106248073,Q1551574,hot air balloon,"lighter than air aircraft consisting of a bag, called an envelope, which contains heated air",hot air balloon,['Hot air balloons']
673,File:27615582.jpg,27615582,Q35332,Brad Pitt,American actor and filmmaker,Brad Pitt,['Brad Pitt']
674,File:115824818.jpg,115824818,Q655686,commercial building,building associated with any aspect of the various activities and business relationships of industry and trade,commercial building,['Commerce buildings']
675,File:44021238.jpg,44021238,Q18122216,église Saint-Martin de Gilocourt,"church located in Oise, in France",église Saint-Martin de Gilocourt,['Église Saint-Martin de Gilocourt']
676,File:56102349.jpg,56102349,Q2164838,Romane Miradoli,French alpine skier,Romane Miradoli,['Romane Miradoli']
677,File:142186633.jpg,142186633,Q186637,arcade,covered walk enclosed by a line of arches on one or both sides,arcade,['Arcades']
678,File:86364188.jpg,86364188,Q9141,Taj Mahal,"marble mausoleum in Agra, India",Taj Mahal,['Taj Mahal']
679,File:131036531.jpg,131036531,Q105889895,religious site,location significant to one or more religions,religious site,NA
680,File:123380035.jpg,123380035,Q5638,bus,large road vehicle for transporting people,bus,['Buses']
681,File:33393596.jpg,33393596,Q7998917,Wiehle–Reston East Station,"Washington Metro station in Reston, Virginia; western terminus of the Silver line",Wiehle–Reston East Station,['Wiehle–Reston East (WMATA station)']
682,File:112209998.jpg,112209998,Q18389496,Preston Smith,American football player,Preston Smith,['Preston Smith']
683,File:130413960.jpg,130413960,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
684,File:106208921.jpg,106208921,Q684307,Wigan,"metropolitan borough of Greater Manchester, in North West England",Wigan,['Metropolitan Borough of Wigan']
685,File:81091732.jpg,81091732,Q1146354,fashion photography,genre of photography,fashion photography,['Fashion photography']
686,File:28063079.jpg,28063079,Q567753,Collegio Teresiano,school building,Collegio Teresiano,"['Col·legi de les Teresianes, Barcelona']"
687,File:125291361.jpg,125291361,Q1081138,historic site,"official location where pieces of political, military or social history have been preserved",historic site,['Historic sites']
688,File:133015682.jpg,133015682,Q5004679,path,small road or street,path,['Paths']
689,File:75769623.jpg,75769623,Q59857283,Panorama da cidade de Rio de Janeiro,work of the Brasiliana Iconográfica collection (9 of 13),Panorama da cidade de Rio de Janeiro,NA
690,File:119784192.jpg,119784192,Q93352,coast,area where land meets the sea or ocean,coast,['Coasts']
691,File:98056948.jpg,98056948,Q80018576,Armchair,furniture and woodwork by unknown artist (1942.567.4),Armchair,NA
692,File:136962907.jpg,136962907,Q188509,suburb,human settlement that is part of/or near to a larger city or town,suburb,['Suburbs']
693,File:71864810.jpg,71864810,Q57446,Pranab Mukherjee,President of India from 2012 to 2017,Pranab Mukherjee,['Pranab Mukherjee']
694,File:110086922.jpg,110086922,Q3947,house,building usually intended for living in,house,['Houses']
695,File:90754566.jpg,90754566,Q1548403,Yvette,river in France,Yvette,['Yvette River']
696,File:107495818.jpg,107495818,Q11755880,residential building,building mainly used for residential purposes,residential building,['Residential buildings']
697,File:131719211.jpg,131719211,Q589309,Dolný Kubín,town in Slovakia,Dolný Kubín,['Dolný Kubín']
698,File:130919007.jpg,130919007,Q1280997,Carabus,genus of insects,Carabus,['Carabus']
699,File:15977555.jpg,15977555,Q77795712,Hilton flag,corporate flag of Hilton Hotels & Resorts,Hilton flag,NA
700,File:56201085.jpg,56201085,Q3162546,jardin Nelson-Mandela,"urban park in Paris, France",jardin Nelson-Mandela,['Jardin Nelson-Mandela']
701,File:122780103.jpg,122780103,Q5004679,path,small road or street,path,['Paths']
702,File:27627616.jpg,27627616,Q3462451,Saint-Irénée,"municipality in Quebec, Canada",Saint-Irénée,"['Saint-Irénée, Quebec']"
703,File:123171422.jpg,123171422,Q215897,Castel del Monte,"medieval castle in Andria, Apulia, Italy",Castel del Monte,['Castel del Monte']
704,File:35294739.jpg,35294739,Q2063818,Wat Saket,"Buddhist temple in Bangkok, Thailand",Wat Saket,['Wat Saket']
705,File:30325325.jpg,30325325,Q12172037,Yuriy Shkrumeliak,Ukrainian military person,Yuriy Shkrumeliak,['Yuriy Shkrumeliak']
706,File:126496221.jpg,126496221,Q1468524,city center,"commercial, cultural and often the historical, political and geographic heart of a city",city center,['Downtowns and city centers']
707,File:57049253.jpg,57049253,Q27605451,Aquila nipalensis orientalis,subspecies of bird,Aquila nipalensis orientalis,NA
708,File:107099046.jpg,107099046,Q79007,street,public thoroughfare in a built environment,street,['Streets']
709,File:142254368.jpg,142254368,Q532,village,small clustered human settlement smaller than a town,village,['Villages']
710,File:134451084.jpg,134451084,Q847396,West Grinstead,"village in West Sussex, England, UK",West Grinstead,['West Grinstead']
711,File:45964749.jpg,45964749,Q21777212,2015 Punta del Este ePrix,automobile race held in Uruguay in 2015,2015 Punta del Este ePrix,['2015 Punta del Este ePrix']
712,File:34487858.jpg,34487858,Q423525,ʻIolani Palace,former royal residence and capitol building in Hawaii,ʻIolani Palace,['Iolani Palace']
713,File:95711408.jpg,95711408,Q5600268,Great World MRT station,MRT station in Singapore,Great World MRT station,['Great World MRT Station']
714,File:134021812.jpg,134021812,Q294440,public space,places for public use,public space,['Public space']
715,File:7818282.jpg,7818282,Q276271,Hiroko Ōta,Japanese politician,Hiroko Ōta,['Hiroko Ōta']
716,File:136322271.jpg,136322271,Q12284,canal,man-made channel for water,canal,['Canals']
717,File:121372415.jpg,121372415,Q3031841,Mount Inasa,"mountain in Nagasaki Prefecture, Japan",Mount Inasa,['Mount Inasa']
718,File:117845764.jpg,117845764,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
719,File:112544218.jpg,112544218,Q55075651,upland,non-mountainous region of land which is higher in elevation than adjacent low-lying areas,upland,NA
720,File:132132143.jpg,132132143,Q97454480,Driftway Reserve,"public reserve in Pemulwuy, New South Wales",Driftway Reserve,"['Driftway Reserve, Pemulwuy']"
721,File:128108982.jpg,128108982,Q55075651,upland,non-mountainous region of land which is higher in elevation than adjacent low-lying areas,upland,NA
722,File:69602651.jpg,69602651,Q3524258,Thierry Frémaux,French film critic,Thierry Frémaux,['Thierry Frémaux']
723,File:109543340.jpg,109543340,Q16970,church building,building used for Christian worship,church building,['Churches']
724,File:117923674.jpg,117923674,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
725,File:5458203.jpg,5458203,Q69314,Loki Schmidt,German environmentalist (1919-2010),Loki Schmidt,['Loki Schmidt']
726,File:118580121.jpg,118580121,Q532,village,small clustered human settlement smaller than a town,village,['Villages']
727,File:99432899.jpg,99432899,Q3012692,Macomona liliana,species of mollusc,Macomona liliana,['Macomona liliana']
728,File:21189953.jpg,21189953,Q18151085,Greenmeadow,"historic house in California, United States",Greenmeadow,"['Greenmeadow Historic District (Palo Alto, California)']"
729,File:94708249.jpg,94708249,Q9323858,Rudy Railway Museum,"railway station in Silesian Voivodeship, Poland",Rudy Railway Museum,['Rudy Railway Museum']
730,File:120772005.jpg,120772005,Q4710105,Albert Edward McKenzie,recipient of the Victoria Cross,Albert Edward McKenzie,NA
731,File:133160069.jpg,133160069,Q1081138,historic site,"official location where pieces of political, military or social history have been preserved",historic site,['Historic sites']
732,File:80924734.jpg,80924734,Q34404,New Orleans,"city in Louisiana, United States",New Orleans,['New Orleans']
733,File:33475295.jpg,33475295,Q2329109,Lievin Communal Cemetery Extension,"cemetery located in Pas-de-Calais, in France",Lievin Communal Cemetery Extension,['Lievin Communal Cemetery Extension']
734,File:122307766.jpg,122307766,Q503958,streetlight,raised source of light on the edge of a road or walkway,streetlight,['Street lights']
735,File:136302166.jpg,136302166,Q5185052,cricket pavilion,building,cricket pavilion,['Cricket pavilions']
736,File:77122272.jpg,77122272,Q6698219,Lucy Bronze,English association football player,Lucy Bronze,['Lucy Bronze']
737,File:32817214.jpg,32817214,Q11863326,Dům U Černého slunce,"building in Prague, Czech Republic",Dům U Černého slunce,['Dům U Černého slunce']
738,File:13990973.jpg,13990973,Q26515087,Rose and Crown Inn,"Grade II listed pub in Ludlow, Shropshire, UK",Rose and Crown Inn,"['Rose and Crown, Ludlow']"
739,File:106287179.jpg,106287179,Q41176,building,"structure, typically with a roof and walls, standing more or less permanently in one place",building,['Buildings']
740,File:20625275.jpg,20625275,Q12722234,"Wooden church in Dubești, Timiș","heritage site in Timiș County, Romania","Wooden church in Dubești, Timiș","['Wooden church in Dubești, Timiș']"
741,File:112965747.jpg,112965747,Q22698,park,"permanently dedicated recreation area, often open to the public and generally characterized by natural, historic, or landscape features",park,['Parks']
742,File:108037973.jpg,108037973,Q188749,Cantharellus cibarius,species of fungus,Cantharellus cibarius,['Cantharellus cibarius']
743,File:83548113.jpg,83548113,Q73157334,Eleanor O'Byrne,American Catholic Nun,Eleanor O'Byrne,NA
744,File:72934414.jpg,72934414,Q4012484,Villa Rospigliosi,"building in Lamporecchio, Italy",Villa Rospigliosi,['Villa Rospigliosi (Lamporecchio)']
745,File:73389936.jpg,73389936,Q1058,Narendra Modi,14th and current Prime Minister of India,Narendra Modi,['Narendra Modi']
746,File:114519967.jpg,114519967,Q93352,coast,area where land meets the sea or ocean,coast,['Coasts']
747,File:57231024.jpg,57231024,Q1080162,British Rail Class 43,British high speed diesel locomotive,British Rail Class 43,['British Rail Class 43']
748,File:136116282.jpg,136116282,Q655686,commercial building,building associated with any aspect of the various activities and business relationships of industry and trade,commercial building,['Commerce buildings']
749,File:135262875.jpg,135262875,Q345,Virgin Mary,mother of Jesus,Virgin Mary,['Virgin Mary']
750,File:69519097.jpg,69519097,Q1866881,Llotja de Palma,"cultural property in Palma de Mallorca, Spain",Llotja de Palma,['Llotja de Palma']
751,File:34870376.jpg,34870376,Q6389687,Kennedy Space Center Visitor Complex,"visitor center of Kennedy Space Center in Florida, United States",Kennedy Space Center Visitor Complex,['Kennedy Space Center Visitor Complex']
752,File:126833993.jpg,126833993,Q1307347,boundary,obstacle marking a delimitation of land,boundary,NA
753,File:123236707.jpg,123236707,Q55154158,Bom Jesus Church,"church building in Triunfo, Brazil",Bom Jesus Church,['Bom Jesus Church']
754,File:113959079.jpg,113959079,Q93352,coast,area where land meets the sea or ocean,coast,['Coasts']
755,File:18016084.jpg,18016084,Q188886,station wagon,"auto body-style with its roof extended rearward (like in SUVs, hatchbacks, passenger vans, and minivans)",station wagon,['Station wagons']
756,File:135673646.jpg,135673646,Q1081138,historic site,"official location where pieces of political, military or social history have been preserved",historic site,['Historic sites']
757,File:12911769.jpg,12911769,Q240238,Bessie Love,American actress (1898-1986),Bessie Love,['Bessie Love']
758,File:137781049.jpg,137781049,Q558716,Calostoma cinnabarinum,species of fungus,Calostoma cinnabarinum,['Calostoma cinnabarinum']
759,File:123256161.jpg,123256161,Q1545645,St. Barbarakirche,parish church,St. Barbarakirche,['St. Barbarakirche (Bärnbach)']
760,File:129023503.jpg,129023503,Q2466623,St Ewe,"village in mid-Cornwall, England, United Kingdom",St Ewe,['St Ewe']
761,File:21178825.jpg,21178825,Q6972973,National Hall Historic District,"historic district in Connecticut, United States",National Hall Historic District,['National Hall Historic District']
762,File:74831479.jpg,74831479,Q60477676,Sebastian Bley,German luger,Sebastian Bley,['Sebastian Bley']
763,File:145860699.jpg,145860699,Q134194,fresco painting,technique of mural painting executed upon freshly laid lime plaster,fresco painting,['Frescos']
764,File:56389858.jpg,56389858,Q483309,Sergio Ramos,Spanish association football player,Sergio Ramos,['Sergio Ramos']
765,File:81880887.jpg,81880887,Q3079408,Fosse Dionne,Karst spring,Fosse Dionne,['Fosse Dionne']
766,File:115183987.jpg,115183987,Q109715162,Kilchurn Castle,aquatint print by James Mérigot,Kilchurn Castle,NA
767,File:73245885.jpg,73245885,Q27994847,De Ferrari Fountain,"fountain in Genoa, Italy",De Ferrari Fountain,['Fountain in Piazza De Ferrari (Genoa)']
768,File:114035897.jpg,114035897,Q1938556,trams in Nizhny Novgorod,"tram network in Nizhny Novgorod, Russia",trams in Nizhny Novgorod,['Tram transport in Nizhny Novgorod']
769,File:68742386.jpg,68742386,Q454428,Dawn Richard,American singer,Dawn Richard,['Dawn Richard (singer)']
770,File:81543928.jpg,81543928,Q655301,balance beam,artistic gymnastics apparatus,balance beam,['Balance beam']
771,File:136178289.jpg,136178289,Q188509,suburb,human settlement that is part of/or near to a larger city or town,suburb,['Suburbs']
772,File:85493373.jpg,85493373,Q18336,heraldry,"study, or art of creating, granting, and blazoning arms and ruling on questions of rank or protocol",heraldry,['Heraldry']
773,File:113006117.jpg,113006117,Q93352,coast,area where land meets the sea or ocean,coast,['Coasts']
774,File:135198788.jpg,135198788,Q355304,watercourse,any flowing body of water,watercourse,['Watercourses']
775,File:112137691.jpg,112137691,Q27083335,"2 And 4, Lansdowne Road W11","building in Kensington and Chelsea, Greater London, UK","2 And 4, Lansdowne Road W11",NA
776,File:128197481.jpg,128197481,Q116195947,Jordi Lagas,gymnast,Jordi Lagas,['Jordi Lagas']
777,File:130131202.jpg,130131202,Q120748561,Fasnet in Stuttgart in 2023,Shrove Tuesday in Stuttgart,Fasnet in Stuttgart in 2023,['Fasnet in Stuttgart in 2023']
778,File:46337023.jpg,46337023,Q41386670,Kirche,"cultural heritage monument D-6-79-161-1 (0) in Margetshöchheim, Bavaria",Kirche,['St. Johannes der Täufer (Margetshöchheim)']
779,File:23419720.jpg,23419720,Q17615282,Markiezenhof,"building in Bergen op Zoom, Netherlands",Markiezenhof,['Markiezenhof']
780,File:88637604.jpg,88637604,Q1013499,Pierregourde,Ruined castle in France,Pierregourde,['Château de Pierregourde']
781,File:137763321.jpg,137763321,Q11451,agriculture,cultivation of plants and animals to provide useful products,agriculture,['Agriculture']
782,File:69911870.jpg,69911870,Q29032560,Tim Taranto,Australian rules footballer,Tim Taranto,['Tim Taranto']
783,File:16583778.jpg,16583778,Q7930399,Villa Lusthusporten,"building in Stockholm Municipality, Stockholm County, Sweden",Villa Lusthusporten,['Villa Lusthusporten']
784,File:103668710.jpg,103668710,Q22667,railway,interconnected network of infrastructure and vehicles used for train rail transport,railway,['Rail transport']
785,File:108275829.jpg,108275829,Q17514,graffiti,"writing or drawing etched, scratched, scribbled, or sprayed (often, but not always illicitly) on a wall or other surface in a public place",graffiti,['Graffiti']
786,File:126485855.jpg,126485855,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
787,File:27514624.jpg,27514624,Q356901,Michael Trevino,Mexican-American actor,Michael Trevino,['Michael Trevino']
788,File:128290292.jpg,128290292,Q655686,commercial building,building associated with any aspect of the various activities and business relationships of industry and trade,commercial building,['Commerce buildings']
789,File:107433935.jpg,107433935,Q106943710,Nico Engel,Swiss gymnast,Nico Engel,['Nico Engel']
790,File:115658478.jpg,115658478,Q105889895,religious site,location significant to one or more religions,religious site,NA
791,File:80397553.jpg,80397553,Q934135,Elmira,"city in Chemung County, New York, USA",Elmira,"['Elmira, New York']"
792,File:118320715.jpg,118320715,Q98071575,Zehra Acar,Turkish association football player,Zehra Acar,['Zehra Acar']
793,File:63362734.jpg,63362734,Q2909080,snag,"standing, dead or dying tree",snag,['Snag (ecology)']
794,File:144671864.jpg,144671864,Q93352,coast,area where land meets the sea or ocean,coast,['Coasts']
795,File:14293736.jpg,14293736,Q283202,harbor,"sheltered body of water where ships, boats, and barges can be docked",harbor,['Ports and harbours']
796,File:103846884.jpg,103846884,Q154383,take-out,"prepared meal or other food items, purchased at a restaurant or fast food outlet to be consumed offsite",take-out,['Take-out food']
797,File:114807104.jpg,114807104,Q105889895,religious site,location significant to one or more religions,religious site,NA
798,File:138286040.jpg,138286040,Q15324,body of water,"any significant accumulation of water, generally on a planet's surface",body of water,['Bodies of water']
799,File:45493748.jpg,45493748,Q4963549,Brian Deese,American business executive and government official,Brian Deese,['Brian Deese']
800,File:15412591.jpg,15412591,Q325358,railway platform,fixed structure to allow people to board or alight trains,railway platform,['Train station platforms']
801,File:122302171.jpg,122302171,Q5004679,path,small road or street,path,['Paths']
802,File:50222327.jpg,50222327,Q112288109,Horn inscribed with a votive inscription for King Shuttir-Nakhkhunte of Elam,object at Louvre Museum,Horn inscribed with a votive inscription for King Shuttir-Nakhkhunte of Elam,['Horn with votive inscriptions-Sb 3219']
803,File:76684032.jpg,76684032,Q26426529,"63 And 65, Albert Road","building in Bradford, West Yorkshire, UK","63 And 65, Albert Road",NA
804,File:5393014.jpg,5393014,Q167397,Dorkas Kiefer,German actress,Dorkas Kiefer,['Dorkas Kiefer']
805,File:23538513.jpg,23538513,Q1889721,Noordeinde Palace,official principal workplace and former residence of the Dutch monarch in The Hague,Noordeinde Palace,['Noordeinde Palace']
806,File:107106097.jpg,107106097,Q5149376,Colston Bassett,village in United Kingdom,Colston Bassett,['Colston Bassett']
807,File:106522116.jpg,106522116,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
808,File:140861666.jpg,140861666,Q55075651,upland,non-mountainous region of land which is higher in elevation than adjacent low-lying areas,upland,NA
809,File:17886583.jpg,17886583,Q515067,Lynn LeMay,American pornographic actress and adult model,Lynn LeMay,['Lynn LeMay']
810,File:19211897.jpg,19211897,Q284555,René Faye,Olympic cyclist,René Faye,['René Faye']
811,File:107299311.jpg,107299311,Q5783996,cottage,"typically, a small house",cottage,['Cottages']
812,File:96276717.jpg,96276717,Q101252169,Antoon Mortier,Belgisch; schilder; 1919; Gent,Antoon Mortier,['Antoon Mortier']
813,File:47249220.jpg,47249220,Q438026,"Old Jewish Cemetery, Prague",cemetery in Prague,"Old Jewish Cemetery, Prague",['Jewish cemetery Prague-Josefov']
814,File:69602358.jpg,69602358,Q1874283,Canadian Cemetery No. 2,"cemetery located in Pas-de-Calais, in France",Canadian Cemetery No. 2,"['Canadian Cemetery No.2, Neuville-St. Vaast']"
815,File:107046467.jpg,107046467,Q131596,farm,"area of land for farming, or, for aquaculture, lake, river or sea, including various structures",farm,['Farms']
816,File:39993464.jpg,39993464,Q105081126,Jan-Kilian-Denkmal,"monument in Saxony, Germany",Jan-Kilian-Denkmal,['Jan-Kilian-Denkmal']
817,File:106814151.jpg,106814151,Q628179,trail,path with a rough beaten or dirt/stone surface used for travel,trail,['Trails']
818,File:74945097.jpg,74945097,Q828144,floor exercise,artistic gymnastics apparatus,floor exercise,['Floor (gymnastics)']
819,File:114600183.jpg,114600183,Q44782,port,maritime facility where ships may dock to load and discharge passengers and cargo,port,['Ports and harbours']
820,File:126959209.jpg,126959209,Q355304,watercourse,any flowing body of water,watercourse,['Watercourses']
821,File:143467759.jpg,143467759,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
822,File:130896370.jpg,130896370,Q66094865,Denys Shmyhal,Prime Minister of Ukraine,Denys Shmyhal,['Denys Shmyhal']
823,File:142484288.jpg,142484288,Q1081138,historic site,"official location where pieces of political, military or social history have been preserved",historic site,['Historic sites']
824,File:141977966.jpg,141977966,Q175185,rural area,geographic area that is located outside towns and cities,rural area,['Countryside']
825,File:16777547.jpg,16777547,Q581776,boulder,natural rock fragment larger than 25.6 cm in diameter (larger than 200 mm diameter according to ISO 14688),boulder,['Boulders']
826,File:133636173.jpg,133636173,Q5004679,path,small road or street,path,['Paths']
827,File:94473316.jpg,94473316,Q26539208,Home Farm,"agricultural structure in Exeter, Devon, UK",Home Farm,NA
828,File:129487313.jpg,129487313,Q1311670,rail infrastructure,immovable parts of rail transport,rail infrastructure,['Rail transport infrastructure']
829,File:128508553.jpg,128508553,Q1081138,historic site,"official location where pieces of political, military or social history have been preserved",historic site,['Historic sites']
830,File:89056469.jpg,89056469,Q4248825,Kursk Branch Line,railway line in Russian Empire,Kursk Branch Line,['Kursk Branch Line']
831,File:109665964.jpg,109665964,Q655686,commercial building,building associated with any aspect of the various activities and business relationships of industry and trade,commercial building,['Commerce buildings']
832,File:11749327.jpg,11749327,Q1478770,Hardenstein,"passenger ferry on Ruhr, Germany",Hardenstein,['Ruhrtalfähre']
833,File:50739373.jpg,50739373,Q232666,Kerri Walsh Jennings,American professional beach volleyball player,Kerri Walsh Jennings,['Kerri Walsh']
834,File:142419381.jpg,142419381,Q5821595,El Cortijo,"human settlement in Logroño, La Rioja, Spain",El Cortijo,['El Cortijo']
835,File:130479725.jpg,130479725,Q1352007,José Alfredo Jiménez,Mexican singer and songwriter (1926–1973),José Alfredo Jiménez,['José Alfredo Jiménez']
836,File:120964248.jpg,120964248,Q1081138,historic site,"official location where pieces of political, military or social history have been preserved",historic site,['Historic sites']
837,File:143514978.jpg,143514978,Q5004679,path,small road or street,path,['Paths']
838,File:101219677.jpg,101219677,Q14404603,Stigmatomma pertinax,species of insect,Stigmatomma pertinax,NA
839,File:103082418.jpg,103082418,Q1777515,junction,"location where traffic can change between different routes, directions, or sometimes modes, of travel",junction,['Junctions (transport)']
840,File:127749002.jpg,127749002,Q105889895,religious site,location significant to one or more religions,religious site,NA
841,File:130004940.jpg,130004940,Q93352,coast,area where land meets the sea or ocean,coast,['Coasts']
842,File:31149810.jpg,31149810,Q3305213,painting,"visual artwork, surface artistically covered with paint",painting,['Paintings']
843,File:30173229.jpg,30173229,Q131013,Acropolis of Athens,ancient citadel above the city of Athens,Acropolis of Athens,['Acropolis of Athens']
844,File:4537973.jpg,4537973,Q1804611,Kelvinhall subway station,"subway station in Glasgow, Scotland, UK",Kelvinhall subway station,['Kelvinhall subway station']
845,File:134425122.jpg,134425122,Q146,house cat,domesticated feline,house cat,['Felis silvestris catus']
846,File:144951180.jpg,144951180,Q188509,suburb,human settlement that is part of/or near to a larger city or town,suburb,['Suburbs']
847,File:50005280.jpg,50005280,Q2744736,garden furniture,weather-resistant furniture for use out of doors,garden furniture,['Garden furniture']
848,File:138868038.jpg,138868038,Q55075651,upland,non-mountainous region of land which is higher in elevation than adjacent low-lying areas,upland,NA
849,File:109195649.jpg,109195649,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
850,File:117764442.jpg,117764442,Q17344169,Young woman from Monnikendam,anonymous painting,Young woman from Monnikendam,NA
851,File:35741881.jpg,35741881,Q89503830,The Met Fifth Avenue,"building, part of the Metropolitan Museum of Art",The Met Fifth Avenue,['Metropolitan Museum of Art - Main Building']
852,File:144589739.jpg,144589739,Q294440,public space,places for public use,public space,['Public space']
853,File:94592261.jpg,94592261,Q3329203,Musée Henri-Mathieu,museum in France,Musée Henri-Mathieu,['Musée Henri-Mathieu']
854,File:127740435.jpg,127740435,Q996320,Morne-à-l'Eau,"commune in Guadeloupe, France",Morne-à-l'Eau,"[""Morne-à-l'Eau""]"
855,File:87826365.jpg,87826365,Q131214,antenna,"electrical device which converts electric power into radio waves, and vice versa",antenna,['Antennas']
856,File:97288496.jpg,97288496,Q59209497,Tee Higgins,American football player (born 1999),Tee Higgins,['Tee Higgins']
857,File:28748491.jpg,28748491,Q800808,Gdynia Główna railway station,"railway station in Gdynia, Poland",Gdynia Główna railway station,['Gdynia Główna train station']
858,File:134483425.jpg,134483425,Q655686,commercial building,building associated with any aspect of the various activities and business relationships of industry and trade,commercial building,['Commerce buildings']
859,File:18448877.jpg,18448877,Q800579,Bristol Temple Meads railway station,"main railway station in Bristol, England",Bristol Temple Meads railway station,['Bristol Temple Meads railway station']
860,File:133984574.jpg,133984574,Q5004679,path,small road or street,path,['Paths']
861,File:16515646.jpg,16515646,Q17432548,"Herengracht 72, Middelburg","building in Middelburg, Netherlands","Herengracht 72, Middelburg","['Herengracht 72, Middelburg']"
862,File:35584242.jpg,35584242,Q7089383,Omaesaki Lighthouse,"lighthouse in Omaezaki City, Shizuoka Prefecture, Japan",Omaesaki Lighthouse,['Omaesaki Lighthouse']
863,File:62801272.jpg,62801272,Q503828,São Miguel das Missões,"historic Jesuit mission in Rio Grande do Sul, Brazil",São Miguel das Missões,['Ruins of São Miguel das Missões']
864,File:58645180.jpg,58645180,Q42377258,Phillip Craft House,"historic house in Virginia, United States",Phillip Craft House,['Phillip Craft House']
865,File:928780.jpg,928780,Q51401,LGBT pride flag,symbol of LGBT movement,LGBT pride flag,['LGBT pride flags']
866,File:110747586.jpg,110747586,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
867,File:136193573.jpg,136193573,Q175185,rural area,geographic area that is located outside towns and cities,rural area,['Countryside']
868,File:115551951.jpg,115551951,Q235356,carriage,generally horse-drawn means of transport,carriage,['Carriages']
869,File:45368164.jpg,45368164,Q85226122,Fish on a Plate,painting by Alfred Sisley,Fish on a Plate,NA
870,File:73153649.jpg,73153649,Q1635337,Saint Peter and Paul Cathedral,cathedral,Saint Peter and Paul Cathedral,"['Saints Peter and Paul church, Lutsk']"
871,File:133902353.jpg,133902353,Q1081138,historic site,"official location where pieces of political, military or social history have been preserved",historic site,['Historic sites']
872,File:82403094.jpg,82403094,Q9695992,Capela de São Roque,"chapel in Machico, Madeira",Capela de São Roque,['Capela de São Roque (Machico)']
873,File:142465245.jpg,142465245,Q1953,Yerevan,capital of Armenia,Yerevan,['Yerevan']
874,File:122421552.jpg,122421552,Q188509,suburb,human settlement that is part of/or near to a larger city or town,suburb,['Suburbs']
875,File:24505903.jpg,24505903,Q112864196,Allameh Majlesi Mausoleum,"mausoleum in Isfahan, Iran",Allameh Majlesi Mausoleum,['Allameh Majlesi Mausoleum']
