,file_name,wiki_commons_id,wiki_data_id,depicts,description,object_name,categories
661,File:105116643.jpg,105116643,Q628179,trail,path with a rough beaten or dirt/stone surface used for travel,trail,['Trails']
662,File:75891512.jpg,75891512,Q50320819,Kevin Bolger,American cross-country skier,Kevin Bolger,['Kevin Bolger']
663,File:106522653.jpg,106522653,Q1072166,tea house,cafe-type business serving tea,tea house,['Tea houses']
664,File:29985705.jpg,29985705,Q918066,Britannia Bridge,bridge over the Menai Strait,Britannia Bridge,['Britannia Bridge']
665,File:124652125.jpg,124652125,Q7077492,Oddfellows Hall,former Oddfellows Hall in Seattle,Oddfellows Hall,['Oddfellows Temple (Seattle)']
666,File:12385438.jpg,12385438,Q4304534,Struve Railroad Bridge,bridge in Ukraine,Struve Railroad Bridge,['Struve Railway Bridge']
667,File:1380419.jpg,1380419,Q7559,dragon,legendary creature,dragon,['Dragons']
668,File:31601387.jpg,31601387,Q1276563,William J. Burns,Director of the Central Intelligence Agency since 2021,William J. Burns,['William Joseph Burns']
669,File:104653671.jpg,104653671,Q5004679,path,small road or street,path,['Paths']
670,File:59485524.jpg,59485524,Q618710,Tela,thin translucent fabric with a open weave,Tela,['Gauzes']
671,File:136883125.jpg,136883125,Q1081138,historic site,"official location where pieces of political, military or social history have been preserved",historic site,['Historic sites']
672,File:122340868.jpg,122340868,Q11451,agriculture,cultivation of plants and animals to provide useful products,agriculture,['Agriculture']
673,File:52711891.jpg,52711891,Q101579127,Trinity church Finsterwalde,"church building in Brandenburg state, Germany",Trinity church Finsterwalde,['Trinitatiskirche Finsterwalde']
674,File:115344389.jpg,115344389,Q55075651,upland,non-mountainous region of land which is higher in elevation than adjacent low-lying areas,upland,NA
675,File:82315954.jpg,82315954,Q48763930,Honami Maeda,Japanese long-distance runner,Honami Maeda,['Honami Maeda']
676,File:120212971.jpg,120212971,Q112724811,Kampot sea salt,Salt from southern Cambodia,Kampot sea salt,['Kampot sea salt']
677,File:103472900.jpg,103472900,Q233320,scaffold,temporary structure used to support a work crew and materials,scaffold,['Scaffolding']
678,File:123380844.jpg,123380844,Q512310,Nemanja Bjelica,Serbian basketball player,Nemanja Bjelica,['Nemanja Bjelica']
679,File:17851228.jpg,17851228,Q110502263,Danger aloft – Ptarmigan,painting by Archibald Thorburn,Danger aloft – Ptarmigan,NA
680,File:18559633.jpg,18559633,Q1299443,Ehemaliger Friedhof,"cemetery in Limburg an der Lahn, Germany",Ehemaliger Friedhof,['Ehemaliger Friedhof (Limburg an der Lahn)']
681,File:86440342.jpg,86440342,Q57084821,Théo Maledon,French basketball player,Théo Maledon,['Théo Maledon']
682,File:16861261.jpg,16861261,Q12404904,Guy Bar-Oz,researcher ORCID ID = 0000-0002-1009-5619,Guy Bar-Oz,['Guy Baroz']
683,File:83361009.jpg,83361009,Q692104,parallel bars,apparatus used in men's artistic gymnastics,parallel bars,['Parallel bars']
684,File:113454104.jpg,113454104,Q110165957,"New Hungerford Market, London, on the Day of Opening, July 2, 1833 - with Ascent of Mr. Graham in his Balloon",lithograph - John S. Templeton,"New Hungerford Market, London, on the Day of Opening, July 2, 1833 - with Ascent of Mr. Graham in his Balloon",NA
685,File:8229814.jpg,8229814,Q1265032,Reichenturm,tower,Reichenturm,['Reichenturm']
686,File:138822138.jpg,138822138,Q118675565,Eighteenth Avenue,"street in Austral, New South Wales",Eighteenth Avenue,"['Eighteenth Avenue, Austral']"
687,File:115948613.jpg,115948613,Q1307347,boundary,obstacle marking a delimitation of land,boundary,NA
688,File:71962074.jpg,71962074,Q7546539,Smriti Irani,Indian politician,Smriti Irani,['Smriti Irani']
689,File:134848416.jpg,134848416,Q355304,watercourse,any flowing body of water,watercourse,['Watercourses']
690,File:51529268.jpg,51529268,Q3095815,Oceanside Transit Center,commuter interchange station in Oceanside California,Oceanside Transit Center,['Oceanside Transit Center']
691,File:91889354.jpg,91889354,Q26693422,A Choir of Angels: From Left Hand Shutter,painting by Simon Marmion,A Choir of Angels: From Left Hand Shutter,NA
692,File:117248440.jpg,117248440,Q102300983,Nicolas Ivkic,gymnast,Nicolas Ivkic,['Nicolas Ivkic']
693,File:114153143.jpg,114153143,Q52274267,Veronica Escobar,U.S. Representative from Texas,Veronica Escobar,['Veronica Escobar']
694,File:62641073.jpg,62641073,Q203040,El Puerto de Santa María,"municipality in the province of Cádiz, Andalusia",El Puerto de Santa María,['El Puerto de Santa María']
695,File:90203047.jpg,90203047,Q10884,tree,perennial woody plant,tree,['Trees']
696,File:35467682.jpg,35467682,Q9281692,Adam and Eve,painting by Tintoretto,Adam and Eve,['The Temptation of Adam by Jacopo Tintoretto in Accademia']
697,File:107569675.jpg,107569675,Q213441,shop,place where items or services are sold,shop,['Shops']
698,File:107434295.jpg,107434295,Q60838724,Aleksandr Polyakov,Russian politician,Aleksandr Polyakov,['Aleksandr Polyakov']
699,File:57180505.jpg,57180505,Q114612295,Tzschimmerstraße 22,residential building in Dresden,Tzschimmerstraße 22,['Tzschimmerstraße 22 (Dresden)']
700,File:105231453.jpg,105231453,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
701,File:130581262.jpg,130581262,Q655686,commercial building,building associated with any aspect of the various activities and business relationships of industry and trade,commercial building,['Commerce buildings']
702,File:107410227.jpg,107410227,Q79007,street,public thoroughfare in a built environment,street,['Streets']
703,File:28681853.jpg,28681853,Q42884533,Former Duque Residence (Casa Art Decó),cultural monument of Panama,Former Duque Residence (Casa Art Decó),['Antigua residencia Duque']
704,File:28171028.jpg,28171028,Q30046498,11 Wolności Square in Bystrzyca Kłodzka,"house in Bystrzyca Kłodzka, Lower Silesian Voivodeship, Poland",11 Wolności Square in Bystrzyca Kłodzka,['11 Wolności Square in Bystrzyca Kłodzka']
705,File:19745230.jpg,19745230,Q18160093,Guards Memorial,"war memorial in Horse Guards Parade, London",Guards Memorial,"['Guards Memorial, London']"
706,File:132111603.jpg,132111603,Q532,village,small clustered human settlement smaller than a town,village,['Villages']
707,File:102702418.jpg,102702418,Q188869,field,area of land used for agricultural purposes,field,['Fields']
708,File:127013014.jpg,127013014,Q18686226,The Way to Calvary,painting by Jacopo Bassano,The Way to Calvary,"['Jacopo da Ponte - The Way to Calvary (National Gallery, London)']"
709,File:59235333.jpg,59235333,Q33971,leaf,"main organ of photosynthesis and transpiration in higher plants, usually consisting of a flat green blade attached to the stem directly or by a stalk",leaf,['Leaves']
710,File:112808440.jpg,112808440,Q55075651,upland,non-mountainous region of land which is higher in elevation than adjacent low-lying areas,upland,NA
711,File:121581101.jpg,121581101,Q27956756,"Dr Arthur Walton, 1897 - 1959. Son of Edward Arthur Walton. (as a child)",painting by Edward Arthur Walton,"Dr Arthur Walton, 1897 - 1959. Son of Edward Arthur Walton. (as a child)",NA
712,File:8931050.jpg,8931050,Q52958,Robert Themptander,Swedish 19th century prime minister (1844-1897),Robert Themptander,['Robert Themptander']
713,File:51945342.jpg,51945342,Q95149021,Dar Jellouli,palace of the medina of Sfax,Dar Jellouli,['Dar Jallouli']
714,File:42859119.jpg,42859119,Q22962401,église Notre-Dame-de-l'Assomption de Livré-la-Touche,"church located in Mayenne, in France",église Notre-Dame-de-l'Assomption de Livré-la-Touche,"[""Église Notre-Dame-de-l'Assomption de Livré-la-Touche""]"
715,File:117602975.jpg,117602975,Q1081138,historic site,"official location where pieces of political, military or social history have been preserved",historic site,['Historic sites']
716,File:26617947.jpg,26617947,Q11384474,Takanori Satō,Japanese baseball player,Takanori Satō,['Takanori Sato']
717,File:109408870.jpg,109408870,Q5004679,path,small road or street,path,['Paths']
718,File:107535131.jpg,107535131,Q92069,pillbox,"concrete dug-in guard posts, normally equipped with loopholes through which to fire weapons",pillbox,['Pillboxes']
719,File:89201514.jpg,89201514,Q90885254,LOS40 Urban,spanish urban music station,LOS40 Urban,NA
720,File:58144696.jpg,58144696,Q60233600,29 year old woman (ab),painting by Gretchen Andrew,29 year old woman (ab),NA
721,File:78841575.jpg,78841575,Q297115,Meloidae,family of beetles,Meloidae,['Meloidae']
722,File:114711264.jpg,114711264,Q1468524,city center,"commercial, cultural and often the historical, political and geographic heart of a city",city center,['Downtowns and city centers']
723,File:35781577.jpg,35781577,Q32015956,Saint John the Baptist church in Giławy,"church building in Giławy, Poland",Saint John the Baptist church in Giławy,['Saint John the Baptist church in Giławy']
724,File:51181034.jpg,51181034,Q66439498,Wat Chamni Hatthakan,"Buddhist temple in Bangkok, Thailand",Wat Chamni Hatthakan,['Wat Chamni Hatthakan']
725,File:145606955.jpg,145606955,Q26630652,St. Albans War Memorial,"war memorial in St. Albans, Hertfordshire, UK",St. Albans War Memorial,['St. Albans War Memorial']
726,File:122490278.jpg,122490278,Q2959742,Charles-Marie,boat,Charles-Marie,NA
727,File:114645951.jpg,114645951,Q110680461,Jardee Timber Mill,timber mill in Western Australia,Jardee Timber Mill,['Jardee Timber Mill']
728,File:19247138.jpg,19247138,Q7679088,Talcottville Historic District,"historic district in Connecticut, United States",Talcottville Historic District,NA
729,File:113192512.jpg,113192512,Q1656682,event,"temporary and scheduled happening, like a conference, festival, competition or similar",event,NA
730,File:109481718.jpg,109481718,Q55075651,upland,non-mountainous region of land which is higher in elevation than adjacent low-lying areas,upland,NA
731,File:108659829.jpg,108659829,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
732,File:141570917.jpg,141570917,Q5004679,path,small road or street,path,['Paths']
733,File:113394619.jpg,113394619,Q109474434,Lize van Leeuwen,diver,Lize van Leeuwen,['Lize van Leeuwen']
734,File:126912305.jpg,126912305,Q294440,public space,places for public use,public space,['Public space']
735,File:19753924.jpg,19753924,Q368657,Acorn Woodpecker,species of bird,Acorn Woodpecker,['Melanerpes formicivorus']
736,File:122924750.jpg,122924750,Q44782,port,maritime facility where ships may dock to load and discharge passengers and cargo,port,['Ports and harbours']
737,File:136148187.jpg,136148187,Q11451,agriculture,cultivation of plants and animals to provide useful products,agriculture,['Agriculture']
738,File:9007661.jpg,9007661,Q1127291,Clever Hans,horse claimed to have been able to do mathematics,Clever Hans,['Clever Hans']
739,File:122812601.jpg,122812601,Q16970,church building,building used for Christian worship,church building,['Churches']
740,File:101356407.jpg,101356407,Q597331,Bíldudalur Airport,airport,Bíldudalur Airport,NA
741,File:128637203.jpg,128637203,Q532,village,small clustered human settlement smaller than a town,village,['Villages']
742,File:5432551.jpg,5432551,Q315654,Druzhba pipeline,"oil pipeline in Austria, Belarus, Czech Republic, Germany, Hungary, Poland, Russia, Slovakia, Ukraine",Druzhba pipeline,['Druzhba pipeline']
743,File:48304900.jpg,48304900,Q23660,carboy,rigid container,carboy,['Carboys']
744,File:23899348.jpg,23899348,Q17613374,Sint-Urbanuskerk,"church in Nes aan de Amstel, Netherlands",Sint-Urbanuskerk,['St-Urbanuskerk (Nes aan de Amstel)']
745,File:127134765.jpg,127134765,Q55075651,upland,non-mountainous region of land which is higher in elevation than adjacent low-lying areas,upland,NA
746,File:20839889.jpg,20839889,Q3086459,Françoise David,Canadian politician,Françoise David,['Françoise David']
747,File:117761176.jpg,117761176,Q940939,Reliant Regal,three-wheeled automobile,Reliant Regal,['Reliant Regal']
748,File:3001012.jpg,3001012,Q67130993,Apotheosis of the Medici family,painting by Luca Giordano,Apotheosis of the Medici family,['Apotheosis of the Medici family by Luca Giordano']
749,File:69949272.jpg,69949272,Q116288728,topless man,man wearing nothing above the waist,topless man,['Topless men']
750,File:104764956.jpg,104764956,Q11566498,Segawa Kikunojō VI,Japanese kabuki actor,Segawa Kikunojō VI,['Kikunojō Segawa VI']
751,File:107452649.jpg,107452649,Q152810,landfill,site for the disposal of waste materials by burial,landfill,['Landfills']
752,File:115077008.jpg,115077008,Q3241565,woodland,low-density forest forming open habitats with plenty of sunlight and limited shade,woodland,['Woodlands']
753,File:125106390.jpg,125106390,Q188509,suburb,human settlement that is part of/or near to a larger city or town,suburb,['Suburbs']
754,File:133413085.jpg,133413085,Q5004679,path,small road or street,path,['Paths']
755,File:117753474.jpg,117753474,Q188509,suburb,human settlement that is part of/or near to a larger city or town,suburb,['Suburbs']
756,File:99593842.jpg,99593842,Q6602,Strasbourg,"capital and largest city of Grand Est, located in the historical region of Alsace",Strasbourg,['Strasbourg']
757,File:138928246.jpg,138928246,Q655686,commercial building,building associated with any aspect of the various activities and business relationships of industry and trade,commercial building,['Commerce buildings']
758,File:63650457.jpg,63650457,Q203042,Alcalá de los Gazules,municipality of Spain,Alcalá de los Gazules,['Alcalá de los Gazules']
759,File:76170525.jpg,76170525,Q7372,shark,superorder of predatory cartilaginous fish,shark,['Selachimorpha']
760,File:64674260.jpg,64674260,Q3172759,traditional costume,"expression of identity through costume, which is usually associated with a geographic area or a period of time in history",traditional costume,['National costumes']
761,File:24914096.jpg,24914096,Q72400524,waterfall spray rainbows,type of rainbow created by the spray created by waterfalls,waterfall spray rainbows,['Waterfall spray rainbows']
762,File:54894839.jpg,54894839,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
763,File:31922126.jpg,31922126,Q3305213,painting,"visual artwork, surface artistically covered with paint",painting,['Paintings']
764,File:23922118.jpg,23922118,Q17457782,mausoleum Regout family,"building in Meerssen, Netherlands",mausoleum Regout family,['Mausoleum Regout family']
765,File:114797740.jpg,114797740,Q188509,suburb,human settlement that is part of/or near to a larger city or town,suburb,['Suburbs']
766,File:94525163.jpg,94525163,Q2606479,Haghartsin Monastery,cultural heritage monument of Armenia,Haghartsin Monastery,['Haghartsin Monastery']
767,File:73163572.jpg,73163572,Q160236,Metropolitan Museum of Art,"art museum in New York City, United States",Metropolitan Museum of Art,['Metropolitan Museum of Art']
768,File:122871209.jpg,122871209,Q4421,forest,dense collection of trees covering a relatively large area,forest,['Forests']
769,File:14065727.jpg,14065727,Q489357,farmhouse,chief dwelling-house attached to a farm,farmhouse,['Farmhouses']
770,File:116032313.jpg,116032313,Q655686,commercial building,building associated with any aspect of the various activities and business relationships of industry and trade,commercial building,['Commerce buildings']
771,File:132529305.jpg,132529305,Q47664,Catherine Zeta-Jones,Welsh actress,Catherine Zeta-Jones,['Catherine Zeta-Jones']
772,File:29171124.jpg,29171124,Q5113,bird,"class of vertebrates characterized by wings, a feather-covered body and a beak",bird,['Aves']
773,File:35485284.jpg,35485284,Q5903246,Krzysztof Kasprzak,Polish speedway rider,Krzysztof Kasprzak,['Krzysztof Kasprzak']
774,File:93863058.jpg,93863058,Q147,kitten,young cat,kitten,['Kittens']
775,File:144172638.jpg,144172638,Q627603,cartoon,illustration telling a comic or satirical story in a single image,cartoon,['Cartoons']
776,File:80346718.jpg,80346718,Q65033065,Brinquedo - Caçarola,item of the collection of toys of the Museu Paulista,Brinquedo - Caçarola,['Brinquedo - Caçarola']
777,File:11160234.jpg,11160234,Q799878,Bagger 1452,museum in Germany,Bagger 1452,['Bagger 1452']
778,File:132678568.jpg,132678568,Q34868550,Svydovets,river in Ukraine,Svydovets,['Svydovets (stream)']
779,File:142177066.jpg,142177066,Q525,Sun,star at the centre of the Solar System,Sun,['Sun']
780,File:138372142.jpg,138372142,Q1006733,grassland,area with vegetation dominated by grasses,grassland,['Grasslands']
781,File:118084291.jpg,118084291,Q532,village,small clustered human settlement smaller than a town,village,['Villages']
782,File:91947200.jpg,91947200,Q177489,Węgliniec railway station,"railway station in Gmina Węgliniec, Poland",Węgliniec railway station,['Train station Węgliniec']
783,File:4478674.jpg,4478674,Q122851945,Alighieri House,"pharmacy in Zagreb, Croatia",Alighieri House,"['At the Black Eagle Pharmacy, Zagreb']"
784,File:109636541.jpg,109636541,Q17011261,Tsaone Macheng,Motswana model,Tsaone Macheng,NA
785,File:71181230.jpg,71181230,Q160794,Caßlau/Koslow,human settlement in Germany,Caßlau/Koslow,['Caßlau/Koslow']
786,File:113189988.jpg,113189988,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
787,File:122748473.jpg,122748473,Q11451,agriculture,cultivation of plants and animals to provide useful products,agriculture,['Agriculture']
788,File:95889233.jpg,95889233,Q107989,Roderich Kiesewetter,German politician,Roderich Kiesewetter,['Roderich Kiesewetter']
789,File:77157962.jpg,77157962,Q224743,Car,Wikimedia disambiguation page,Car,NA
790,File:108032717.jpg,108032717,Q55075651,upland,non-mountainous region of land which is higher in elevation than adjacent low-lying areas,upland,NA
791,File:101238928.jpg,101238928,Q29212069,Choir screen of Notre-Dame de Paris,"chancel located in Paris, in France",Choir screen of Notre-Dame de Paris,['Choir screen of Notre-Dame de Paris']
792,File:125609601.jpg,125609601,Q22698,park,"permanently dedicated recreation area, often open to the public and generally characterized by natural, historic, or landscape features",park,['Parks']
793,File:121736327.jpg,121736327,Q15905443,SKH Bishop Baker Secondary School,secondary school in Hong Kong,SKH Bishop Baker Secondary School,['SKH Bishop Baker Secondary School']
794,File:112572213.jpg,112572213,Q1656682,event,"temporary and scheduled happening, like a conference, festival, competition or similar",event,NA
795,File:125838780.jpg,125838780,Q3947,house,building usually intended for living in,house,['Houses']
796,File:21257605.jpg,21257605,Q4763440,Anglican Church,"church in Bukarest, Romania",Anglican Church,"['Anglican Church of the Resurrection, Bucharest']"
797,File:133775851.jpg,133775851,Q15324,body of water,"any significant accumulation of water, generally on a planet's surface",body of water,['Bodies of water']
798,File:116174765.jpg,116174765,Q3914,school,institution for the education of students by teachers,school,['Schools']
799,File:33844858.jpg,33844858,Q607288,Perry Kitchen,American soccer player,Perry Kitchen,['Perry Kitchen']
800,File:21441440.jpg,21441440,Q31914237,Cadaqués,"capital of Cadaqués Municipality, Spain",Cadaqués,NA
801,File:112541937.jpg,112541937,Q109474312,William Ackmann,diver,William Ackmann,['William Ackmann']
802,File:19563265.jpg,19563265,Q114065058,Female Nude in front of a Prickly Pear,"painting by Anita Rée at Hamburger Kunsthalle, Germany",Female Nude in front of a Prickly Pear,['Female Nude in front of a Prickly Pear by Anita Rée (Hamburger Kunsthalle)']
803,File:117537267.jpg,117537267,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
804,File:137110766.jpg,137110766,Q598168,vault,Wikimedia compound page,vault,['Vault (gymnastics)']
805,File:21602496.jpg,21602496,Q18537985,Greek Church in Brăila,"heritage site in Brăila County, Romania",Greek Church in Brăila,['Greek Church in Brăila']
806,File:127889310.jpg,127889310,Q1757562,air transport,"economic activity defined by the French classification of activities (for the general activity, use Q118984357)",air transport,['Air transport']
807,File:45055978.jpg,45055978,Q243,Eiffel Tower,"tower located on the Champ de Mars in Paris, France",Eiffel Tower,['Eiffel Tower']
808,File:81883759.jpg,81883759,Q66814360,Praça da Viscondessa dos Olivais,"cultural heritage monument in Lisboa, Portugal",Praça da Viscondessa dos Olivais,['Praça da Viscondessa dos Olivais']
809,File:135225975.jpg,135225975,Q188509,suburb,human settlement that is part of/or near to a larger city or town,suburb,['Suburbs']
810,File:142049159.jpg,142049159,Q532,village,small clustered human settlement smaller than a town,village,['Villages']
811,File:63435309.jpg,63435309,Q1605040,Hendrik Hering,German politician,Hendrik Hering,['Hendrik Hering']
812,File:129584696.jpg,129584696,Q12284,canal,man-made channel for water,canal,['Canals']
813,File:109950715.jpg,109950715,Q62389051,Patrice Berger,French sociologist and radio personality (1951-2021),Patrice Berger,['Patrice Berger']
814,File:117425974.jpg,117425974,Q3241565,woodland,low-density forest forming open habitats with plenty of sunlight and limited shade,woodland,['Woodlands']
815,File:18395827.jpg,18395827,Q970664,5th Street,Los Angeles Metro station,5th Street,['5th Street (Los Angeles Metro station)']
816,File:23484577.jpg,23484577,Q17348016,"Roggestraat 3, Doesburg","building in Doesburg, Netherlands","Roggestraat 3, Doesburg","['Roggestraat 3, Doesburg']"
817,File:110551095.jpg,110551095,Q532,village,small clustered human settlement smaller than a town,village,['Villages']
818,File:86910465.jpg,86910465,Q19521132,Maxida Märak,"Swedish Saami musician, yoiker, actress, and human rights activist",Maxida Märak,['Maxida Märak']
819,File:106243877.jpg,106243877,Q106165761,Mitrella corbariae,species of molluscs,Mitrella corbariae,['Mitrella corbariae']
820,File:27999319.jpg,27999319,Q24017940,"Pfarrkirche Christus der Auferstandene, Engerwitzdorf","church building in Upper Austria, Austria","Pfarrkirche Christus der Auferstandene, Engerwitzdorf","['Pfarrkirche Christus der Auferstandene, Engerwitzdorf']"
821,File:129353250.jpg,129353250,Q131524,entrepreneur,"business legal entity which organizes and operates an enterprise, in order to conduct economic activity",entrepreneur,['Entrepreneurs']
822,File:60896415.jpg,60896415,Q638,music,art/activity of creating art using sound,music,['Music']
823,File:92920361.jpg,92920361,Q72752530,"Album amicorum of Petronella Moens (1762-1843), literary expert",album amicorum,"Album amicorum of Petronella Moens (1762-1843), literary expert",['Album amicorum van Petronella Moens']
824,File:127358273.jpg,127358273,Q655686,commercial building,building associated with any aspect of the various activities and business relationships of industry and trade,commercial building,['Commerce buildings']
825,File:123878147.jpg,123878147,Q3947,house,building usually intended for living in,house,['Houses']
826,File:107580579.jpg,107580579,Q22667,railway,interconnected network of infrastructure and vehicles used for train rail transport,railway,['Rail transport']
827,File:121695680.jpg,121695680,Q41207,coin,piece of hard material produced in large quantities to facilitate trade,coin,['Coins']
828,File:135474222.jpg,135474222,Q1081138,historic site,"official location where pieces of political, military or social history have been preserved",historic site,['Historic sites']
829,File:135729508.jpg,135729508,Q245126,Siófok,city in Hungary,Siófok,['Siófok']
830,File:20291902.jpg,20291902,Q14688379,Hager House,"historic residence in South Bend, Indiana, United States",Hager House,NA
831,File:116582336.jpg,116582336,Q735839,Roncq,"commune in Nord, France",Roncq,['Roncq']
832,File:102114016.jpg,102114016,Q16970,church building,building used for Christian worship,church building,['Churches']
833,File:120049159.jpg,120049159,Q2239556,Schleußig,"quarter in Leipzig, Germany",Schleußig,['Schleußig']
834,File:65267350.jpg,65267350,Q669910,Pál Maléter,"Hungarian soldier, Minister of Defence (1917-1958)",Pál Maléter,['Pál Maléter']
835,File:108309445.jpg,108309445,Q3947,house,building usually intended for living in,house,['Houses']
836,File:118586002.jpg,118586002,Q22698,park,"permanently dedicated recreation area, often open to the public and generally characterized by natural, historic, or landscape features",park,['Parks']
837,File:22293523.jpg,22293523,Q6013198,Ina Druviete,Latvian politician,Ina Druviete,['Ina Druviete']
838,File:127340344.jpg,127340344,Q1131413,Rupnik Line,military base,Rupnik Line,['Rupnik Line']
839,File:126994453.jpg,126994453,Q115689651,International Cultural Jamboree,Indian scouting jamboree,International Cultural Jamboree,['International Cultural Jamboree']
840,File:142347166.jpg,142347166,Q525,Sun,star at the centre of the Solar System,Sun,['Sun']
841,File:131921097.jpg,131921097,Q1081138,historic site,"official location where pieces of political, military or social history have been preserved",historic site,['Historic sites']
842,File:112922432.jpg,112922432,Q188509,suburb,human settlement that is part of/or near to a larger city or town,suburb,['Suburbs']
843,File:114360137.jpg,114360137,Q11451,agriculture,cultivation of plants and animals to provide useful products,agriculture,['Agriculture']
844,File:92327077.jpg,92327077,Q862633,school uniform,standardized outfit worn by students of an educational institution,school uniform,['School uniforms']
845,File:140013622.jpg,140013622,Q105889895,religious site,location significant to one or more religions,religious site,NA
846,File:28498755.jpg,28498755,Q17177477,Shinkansen E926,testing EMU,Shinkansen E926,['Shinkansen E926']
847,File:117582107.jpg,117582107,Q355304,watercourse,any flowing body of water,watercourse,['Watercourses']
848,File:106052272.jpg,106052272,Q108325,chapel,"small place, building or room of Christian fellowship or worship, may be attached or not to a larger institution or part of a building",chapel,['Chapels']
849,File:66191084.jpg,66191084,Q3246420,British Rail Class 47,class of 512 Co-Co diesel electric locomotives,British Rail Class 47,['British Rail Class 47']
850,File:70130572.jpg,70130572,Q55076156,Gnomon-N 781,"gnomon wiht dedication ""Amenophis III offers Maāt (the balance of the world) to the Sun god""; and the goddess Sothis, ""mistress of the year"", on the small side",Gnomon-N 781,['Gnomon-N 781']
851,File:131120931.jpg,131120931,Q655318,still rings,artistic gymnastics apparatus,still rings,['Still rings']
852,File:99616713.jpg,99616713,Q17128333,2018 South Korean local elections,Korean local elections on 13 June 2018,2018 South Korean local elections,['7th South Korean local elections']
853,File:122112331.jpg,122112331,Q9081,knowledge,"mental possession of information or skills, contributing to understanding",knowledge,['Knowledge']
854,File:16673630.jpg,16673630,Q3034101,Dolmen de la Romme,"dolmen in Champtocé-sur-Loire, France",Dolmen de la Romme,['Dolmen de la Romme']
855,File:107241629.jpg,107241629,Q628179,trail,path with a rough beaten or dirt/stone surface used for travel,trail,['Trails']
856,File:24816090.jpg,24816090,Q18537249,Unitarian church in Adămuș,"heritage site in Mureș County, Romania",Unitarian church in Adămuș,"['Unitarian church in Adămuș, Mureș']"
857,File:142180165.jpg,142180165,Q532,village,small clustered human settlement smaller than a town,village,['Villages']
858,File:106156739.jpg,106156739,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
859,File:141584270.jpg,141584270,Q355304,watercourse,any flowing body of water,watercourse,['Watercourses']
860,File:107882623.jpg,107882623,Q5004679,path,small road or street,path,['Paths']
861,File:115686885.jpg,115686885,Q7496801,Shima-Isobe Station,"railway station in Shima, Mie Prefecture, Japan",Shima-Isobe Station,['Shima-Isobe Station']
862,File:140628188.jpg,140628188,Q5004679,path,small road or street,path,['Paths']
863,File:122884843.jpg,122884843,Q1081138,historic site,"official location where pieces of political, military or social history have been preserved",historic site,['Historic sites']
864,File:135032436.jpg,135032436,Q1879227,Längsee,"lake in Carinthia, Austria",Längsee,['Längsee']
865,File:84959102.jpg,84959102,Q437584,Quinton Jackson,"American mixed martial artist, actor and professional wrestler",Quinton Jackson,['Quinton Jackson']
866,File:127084320.jpg,127084320,Q1526944,pork ribs,Pieces of meat from the ribcage of a pig,pork ribs,['Pork ribs']
867,File:91231509.jpg,91231509,Q177749,sidewalk,footpath along the side of a road or a street,sidewalk,['Sidewalks']
868,File:134839647.jpg,134839647,Q532,village,small clustered human settlement smaller than a town,village,['Villages']
869,File:106187936.jpg,106187936,Q22667,railway,interconnected network of infrastructure and vehicles used for train rail transport,railway,['Rail transport']
870,File:96065034.jpg,96065034,Q58494656,Joseph Brody,Russian-born American Jewish composer,Joseph Brody,['Joseph Brody']
871,File:96240470.jpg,96240470,Q902187,Common Wave,species of insect,Common Wave,['Cabera exanthemata']
872,File:138032939.jpg,138032939,Q655686,commercial building,building associated with any aspect of the various activities and business relationships of industry and trade,commercial building,['Commerce buildings']
873,File:136216926.jpg,136216926,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",road,['Roads']
874,File:126424361.jpg,126424361,Q355304,watercourse,any flowing body of water,watercourse,['Watercourses']
875,File:134259387.jpg,134259387,Q55075651,upland,non-mountainous region of land which is higher in elevation than adjacent low-lying areas,upland,NA
876,File:122506720.jpg,122506720,Q27993793,potted plant,plant grown in a container,potted plant,['Potted plants']
877,File:30676316.jpg,30676316,Q23737533,Audi R8 42,first generation of the R8 sports car manufactured by German automobile manufacturer Audi from 2006–2015,Audi R8 42,['Audi R8 (2007) V8 coupes']
878,File:108243163.jpg,108243163,Q2030825,Meripilus giganteus,species of fungus,Meripilus giganteus,['Meripilus giganteus']
879,File:5421480.jpg,5421480,Q7231,Rosa Luxemburg,"German-Polish Marxist theorist, socialist philosopher, and revolutionary, editor (1871–1919)",Rosa Luxemburg,['Rosa Luxemburg']
880,File:28316041.jpg,28316041,Q30065272,Powiat office in Rybnik,"historic building in Rybnik, Silesian Voivodeship, Poland",Powiat office in Rybnik,['Powiat office in Rybnik']
881,File:50659966.jpg,50659966,Q4860302,bare legs,state in which a person does not cover his or her legs with any clothing in a public space,bare legs,['People with bare legs']
882,File:117595833.jpg,117595833,Q93352,coast,area where land meets the sea or ocean,coast,['Coasts']
